ensg_id,target_name,annotation_name,annotation_grade
ENSG00000130725,UBE2M,nucleoplasm,3
ENSG00000130725,UBE2M,cytoplasmic,2
ENSG00000108312,UBTF,nucleolus_fc_dfc,3
ENSG00000108312,UBTF,nucleoplasm,3
ENSG00000108312,UBTF,nuclear_punctae,1
ENSG00000143222,UFC1,cytoplasmic,3
ENSG00000143222,UFC1,nucleoplasm,3
ENSG00000143222,UFC1,er,2
ENSG00000109814,UGDH,cytoplasmic,3
ENSG00000109814,UGDH,nucleoplasm,3
ENSG00000177169,ULK1,vesicles,3
ENSG00000177169,ULK1,cytoplasmic,2
ENSG00000177169,ULK1,er,2
ENSG00000140474,ULK3,vesicles,3
ENSG00000140474,ULK3,cytoplasmic,2
ENSG00000140474,ULK3,nucleoplasm,2
ENSG00000005007,UPF1,cytoplasmic,3
ENSG00000162607,USP1,nucleoplasm,3
ENSG00000103194,USP10,cytoplasmic,3
ENSG00000124422,USP22,nucleoplasm,3
ENSG00000055483,USP36,nucleolus_gc,3
ENSG00000187555,USP7,nuclear_punctae,3
ENSG00000187555,USP7,nucleoplasm,1
ENSG00000156697,UTP14A,nucleolus_gc,3
ENSG00000156697,UTP14A,nucleoplasm,1
ENSG00000141076,UTP4,nucleolus_fc_dfc,3
ENSG00000108651,UTP6,nucleolus_gc,3
ENSG00000152818,UTRN,membrane,3
ENSG00000152818,UTRN,cytoplasmic,1
ENSG00000152818,UTRN,nucleoplasm,1
ENSG00000198382,UVRAG,cytoplasmic,3
ENSG00000198382,UVRAG,vesicles,3
ENSG00000220205,VAMP2,membrane,3
ENSG00000220205,VAMP2,vesicles,3
ENSG00000220205,VAMP2,golgi,2
ENSG00000049245,VAMP3,membrane,3
ENSG00000049245,VAMP3,vesicles,3
ENSG00000049245,VAMP3,golgi,1
ENSG00000117533,VAMP4,vesicles,3
ENSG00000118640,VAMP8,vesicles,3
ENSG00000118640,VAMP8,membrane,2
ENSG00000101558,VAPA,er,3
ENSG00000101558,VAPA,golgi,3
ENSG00000101558,VAPA,vesicles,3
ENSG00000124164,VAPB,er,3
ENSG00000124164,VAPB,golgi,3
ENSG00000124164,VAPB,vesicles,2
ENSG00000125753,VASP,focal_adhesions,3
ENSG00000125753,VASP,cytoplasmic,2
ENSG00000125753,VASP,cell_contact,1
ENSG00000035403,VCL,cell_contact,3
ENSG00000035403,VCL,cytoplasmic,3
ENSG00000035403,VCL,focal_adhesions,3
ENSG00000165280,VCP,cytoplasmic,3
ENSG00000165280,VCP,nucleoplasm,3
ENSG00000165280,VCP,chromatin,2
ENSG00000165280,VCP,cytoskeleton,1
ENSG00000165280,VCP,er,1
ENSG00000213585,VDAC1,mitochondria,3
ENSG00000165637,VDAC2,mitochondria,3
ENSG00000078668,VDAC3,mitochondria,3
ENSG00000134086,VHL,cytoplasmic,3
ENSG00000134086,VHL,nucleoplasm,3
ENSG00000026025,VIM,cytoskeleton,3
ENSG00000026025,VIM,membrane,1
ENSG00000062716,VMP1,er,3
ENSG00000215305,VPS16,vesicles,3
ENSG00000215305,VPS16,cytoplasmic,2
ENSG00000104142,VPS18,cytoplasmic,3
ENSG00000104142,VPS18,vesicles,3
ENSG00000131475,VPS25,cytoplasmic,3
ENSG00000131475,VPS25,nucleoplasm,3
ENSG00000160948,VPS28,vesicles,3
ENSG00000160948,VPS28,cytoplasmic,2
ENSG00000111237,VPS29,vesicles,3
ENSG00000139719,VPS33A,cytoplasmic,3
ENSG00000139719,VPS33A,vesicles,3
ENSG00000139719,VPS33A,nucleoplasm,1
ENSG00000069329,VPS35,vesicles,3
ENSG00000136100,VPS36,cytoplasmic,3
ENSG00000136100,VPS36,nucleoplasm,3
ENSG00000136100,VPS36,vesicles,1
ENSG00000139722,VPS37B,cytoplasmic,3
ENSG00000139722,VPS37B,vesicles,2
ENSG00000166887,VPS39,vesicles,3
ENSG00000166887,VPS39,cytoplasmic,2
ENSG00000006715,VPS41,cytoplasmic,3
ENSG00000006715,VPS41,vesicles,3
ENSG00000132612,VPS4A,vesicles,3
ENSG00000132612,VPS4A,cytoplasmic,2
ENSG00000132612,VPS4A,nucleoplasm,1
ENSG00000156931,VPS8,vesicles,3
ENSG00000028116,VRK2,er,3
ENSG00000105053,VRK3,nucleoplasm,3
ENSG00000105053,VRK3,big_aggregates,2
ENSG00000151532,VTI1A,vesicles,3
ENSG00000151532,VTI1A,golgi,2
ENSG00000100568,VTI1B,vesicles,3
ENSG00000062650,WAPL,nucleoplasm,3
ENSG00000062650,WAPL,chromatin,2
ENSG00000112290,WASF1,cytoplasmic,3
ENSG00000112290,WASF1,membrane,2
ENSG00000158195,WASF2,cytoplasmic,3
ENSG00000158195,WASF2,membrane,2
ENSG00000106299,WASL,cytoplasmic,3
ENSG00000106299,WASL,membrane,3
ENSG00000106299,WASL,nucleoplasm,1
ENSG00000132471,WBP2,vesicles,3
ENSG00000132471,WBP2,cytoplasmic,2
ENSG00000132471,WBP2,nucleoplasm,2
ENSG00000138442,WDR12,nucleolus_gc,3
ENSG00000138442,WDR12,nucleoplasm,1
ENSG00000065183,WDR3,nucleolus_gc,3
ENSG00000065183,WDR3,nucleoplasm,1
ENSG00000227057,WDR46,nucleolus_gc,3
ENSG00000115368,WDR75,nucleolus_gc,3
ENSG00000171475,WIPF2,cell_contact,3
ENSG00000171475,WIPF2,membrane,3
ENSG00000171475,WIPF2,cytoplasmic,2
ENSG00000060237,WNK1,cytoplasmic,3
ENSG00000186153,WWOX,golgi,3
ENSG00000123124,WWP1,cytoplasmic,3
ENSG00000123124,WWP1,vesicles,1
ENSG00000082898,XPO1,nuclear_membrane,3
ENSG00000082898,XPO1,nucleolus_gc,2
ENSG00000082898,XPO1,nucleoplasm,2
ENSG00000132953,XPO4,cytoplasmic,3
ENSG00000132953,XPO4,nuclear_membrane,3
ENSG00000132953,XPO4,nucleoplasm,3
ENSG00000124571,XPO5,nucleoplasm,3
ENSG00000169180,XPO6,cytoplasmic,3
ENSG00000169180,XPO6,nuclear_membrane,3
ENSG00000169180,XPO6,nucleoplasm,3
ENSG00000184575,XPOT,cytoplasmic,3
ENSG00000184575,XPOT,nucleoplasm,3
ENSG00000176105,YES1,membrane,3
ENSG00000176105,YES1,cytoplasmic,1
ENSG00000145817,YIPF5,golgi,3
ENSG00000145817,YIPF5,vesicles,3
ENSG00000145817,YIPF5,er,2
ENSG00000106636,YKT6,cytoplasmic,3
ENSG00000106636,YKT6,nucleoplasm,3
ENSG00000166913,YWHAB,cytoplasmic,3
ENSG00000166913,YWHAB,centrosome,2
ENSG00000166913,YWHAB,nucleoplasm,1
ENSG00000108953,YWHAE,cytoplasmic,3
ENSG00000108953,YWHAE,cell_contact,2
ENSG00000108953,YWHAE,centrosome,2
ENSG00000108953,YWHAE,nucleoplasm,1
ENSG00000170027,YWHAG,centrosome,3
ENSG00000170027,YWHAG,cytoplasmic,3
ENSG00000170027,YWHAG,nucleoplasm,2
ENSG00000170027,YWHAG,cell_contact,1
ENSG00000170027,YWHAG,membrane,1
ENSG00000128245,YWHAH,centrosome,3
ENSG00000128245,YWHAH,cytoplasmic,3
ENSG00000128245,YWHAH,cell_contact,2
ENSG00000134308,YWHAQ,cytoplasmic,3
ENSG00000134308,YWHAQ,centrosome,2
ENSG00000134308,YWHAQ,nucleoplasm,2
ENSG00000164924,YWHAZ,centrosome,3
ENSG00000164924,YWHAZ,cytoplasmic,3
ENSG00000164924,YWHAZ,nucleoplasm,3
ENSG00000100811,YY1,nucleoplasm,3
ENSG00000100811,YY1,chromatin,1
ENSG00000121766,ZCCHC17,nuclear_punctae,3
ENSG00000121766,ZCCHC17,nucleolus_gc,3
ENSG00000121766,ZCCHC17,nucleoplasm,2
ENSG00000147905,ZCCHC7,nucleolus_gc,3
ENSG00000131732,ZCCHC9,nucleolus_gc,3
ENSG00000162664,ZNF326,nuclear_punctae,3
ENSG00000162664,ZNF326,nucleolus_gc,3
ENSG00000162664,ZNF326,nucleoplasm,3
ENSG00000167962,ZNF598,cytoplasmic,3
ENSG00000167962,ZNF598,er,1
ENSG00000159840,ZYX,cell_contact,3
