,target,prey,ensg_id,prey_ensg,plex,huri,Hein
23799,KPNA1,USP1,ENSG00000162607,ENSG00000114030,True,False,True
23800,RCBTB2,USP10,ENSG00000103194,ENSG00000136161,True,False,False
23801,TAF9,USP22,ENSG00000124422,ENSG00000276463,False,False,False
23802,TADA2B,USP22,ENSG00000124422,ENSG00000173011,False,False,False
23803,ACTR3,USP22,ENSG00000124422,ENSG00000115091,False,False,False
23804,ACTR2,USP22,ENSG00000124422,ENSG00000138071,False,False,False
23805,FAM50A,USP22,ENSG00000124422,ENSG00000071859,False,False,False
23806,TAF9B,USP22,ENSG00000124422,ENSG00000187325,False,False,False
23807,TAF6L,USP22,ENSG00000124422,ENSG00000162227,False,False,False
23808,TADA1,USP22,ENSG00000124422,ENSG00000152382,False,False,False
23809,CCDC101,USP22,ENSG00000124422,ENSG00000176476,False,False,False
23810,ARPC1A,USP22,ENSG00000124422,ENSG00000241685,False,False,False
23811,KAT2A,USP22,ENSG00000124422,ENSG00000108773,False,False,False
23812,ARPC5L,USP22,ENSG00000124422,ENSG00000136950,False,False,False
23813,SUPT20H,USP22,ENSG00000124422,ENSG00000102710,False,False,False
23814,ATXN7,USP22,ENSG00000124422,ENSG00000285258,False,False,False
23815,ATXN7L1,USP22,ENSG00000124422,ENSG00000146776,True,False,False
23816,ARPC5,USP22,ENSG00000124422,ENSG00000162704,False,False,False
23817,ARPC2,USP22,ENSG00000124422,ENSG00000163466,False,False,False
23818,ATXN7L3,USP22,ENSG00000124422,ENSG00000087152,True,True,False
23819,SUPT3H,USP22,ENSG00000124422,ENSG00000196284,False,False,False
23820,TADA3,USP22,ENSG00000124422,ENSG00000171148,False,False,False
23821,TAF5L,USP22,ENSG00000124422,ENSG00000135801,False,False,False
23822,SUPT7L,USP22,ENSG00000124422,ENSG00000119760,False,False,False
23823,DHX33,USP36,ENSG00000055483,ENSG00000005100,True,False,False
23824,SCML2,USP7,ENSG00000187555,ENSG00000102098,False,False,True
23825,MRGBP,USP7,ENSG00000187555,ENSG00000101189,False,False,False
23826,BCOR,USP7,ENSG00000187555,ENSG00000183337,False,False,True
23827,DHX40,USP7,ENSG00000187555,ENSG00000108406,True,False,True
23828,DIMT1,UTP14A,ENSG00000156697,ENSG00000086189,False,False,False
23829,NOP14,UTP14A,ENSG00000156697,ENSG00000087269,False,False,False
23830,UTP4,WDR43,ENSG00000262788,ENSG00000163811,False,False,False
23831,NOL11,UTP4,ENSG00000262788,ENSG00000130935,False,False,False
23832,CIRH1A,UTP4,ENSG00000262788,,False,False,False
23833,SNTB1,UTRN,ENSG00000152818,ENSG00000172164,False,False,False
23834,DAG1,UTRN,ENSG00000152818,ENSG00000173402,False,False,False
23835,SNTB2,UTRN,ENSG00000152818,ENSG00000168807,True,False,False
23836,SNTA1,UTRN,ENSG00000152818,ENSG00000101400,False,False,False
23837,UTRN,XPR1,ENSG00000152818,ENSG00000143324,False,False,False
23838,CTNNAL1,UTRN,ENSG00000152818,ENSG00000119326,False,False,False
23839,KIDINS220,UTRN,ENSG00000152818,ENSG00000134313,False,False,False
23840,MARK1,UTRN,ENSG00000152818,ENSG00000116141,False,False,False
23841,DTNA,UTRN,ENSG00000152818,ENSG00000134769,False,False,False
23842,PIK3R4,UVRAG,ENSG00000198382,ENSG00000196455,False,False,False
23843,KIAA0226,UVRAG,ENSG00000198382,ENSG00000145016,True,False,False
23844,KIAA0226L,UVRAG,ENSG00000198382,ENSG00000102445,False,False,False
23845,TFRC,VAMP2,ENSG00000220205,,False,False,False
23846,SNAP23,VAMP2,ENSG00000220205,ENSG00000092531,False,False,False
23847,NSF,VAMP2,ENSG00000220205,ENSG00000073969,False,False,False
23848,NAPA,VAMP2,ENSG00000220205,ENSG00000105402,False,False,False
23849,VAMP2,WDFY1,ENSG00000220205,ENSG00000085449,True,False,False
23850,VAMP2,VAMP3;VAMP2,ENSG00000220205,ENSG00000049245,False,False,False
23851,SYPL1,VAMP2,ENSG00000220205,ENSG00000008282,True,False,False
23852,ATP9A,VAMP3,ENSG00000049245,ENSG00000054793,False,False,False
23853,ATP1A1,VAMP3,ENSG00000049245,ENSG00000105409,False,False,False
23854,TFRC,VAMP3,ENSG00000049245,,False,False,False
23855,SNAP29,VAMP3,ENSG00000049245,ENSG00000099940,False,True,False
23856,SNAP23,VAMP3,ENSG00000049245,ENSG00000092531,False,False,False
23857,SLC1A5,VAMP3,ENSG00000049245,ENSG00000105281,False,False,False
23858,ATP6V1A,VAMP3,ENSG00000049245,ENSG00000114573,False,False,False
23859,ATP6V0C,VAMP3,ENSG00000049245,ENSG00000185883,False,False,False
23860,SLC19A1,VAMP3,ENSG00000049245,ENSG00000173638,False,False,False
23861,NSF,VAMP3,ENSG00000049245,ENSG00000073969,False,False,False
23862,SLC2A1,VAMP3,ENSG00000049245,ENSG00000117394,False,False,False
23863,IGF2R,VAMP3,ENSG00000049245,ENSG00000197081,False,False,False
23864,ATP6V1B2,VAMP3,ENSG00000049245,ENSG00000147416,False,False,False
23865,RAB4A,VAMP3,ENSG00000049245,ENSG00000168118,False,False,False
23866,PTTG1IP,VAMP3,ENSG00000049245,ENSG00000183255,False,False,False
23867,LMBRD1,VAMP3,ENSG00000049245,ENSG00000168216,False,False,False
23868,VAMP3,VAMP8,ENSG00000049245,ENSG00000118640,False,False,False
23869,STEAP3,VAMP3,ENSG00000049245,ENSG00000115107,False,False,False
23870,ATP11C,VAMP3,ENSG00000049245,ENSG00000101974,False,False,False
23871,CRTC3,VAMP3,ENSG00000049245,ENSG00000140577,False,False,False
23872,CD81,VAMP3,ENSG00000049245,ENSG00000110651,False,False,False
23873,PSEN2;PSEN1,VAMP3,ENSG00000049245,ENSG00000080815,False,False,False
23874,ENPP4,VAMP3,ENSG00000049245,ENSG00000001561,False,False,False
23875,ATP6V0A2,VAMP3,ENSG00000049245,ENSG00000185344,False,False,False
23876,VAMP3,VPS45,ENSG00000049245,ENSG00000136631,False,False,False
23877,TMEM30A,VAMP3,ENSG00000049245,ENSG00000112697,False,False,False
23878,STX4,VAMP3,ENSG00000049245,ENSG00000103496,False,True,False
23879,DSG2,VAMP3,ENSG00000049245,ENSG00000046604,False,False,False
23880,RAB14,VAMP3,ENSG00000049245,ENSG00000119396,False,False,False
23881,RAB2A,VAMP3,ENSG00000049245,ENSG00000104388,False,False,False
23882,VAMP3,VAMP7,ENSG00000049245,ENSG00000124333,False,False,False
23883,ATP1B3,VAMP3,ENSG00000049245,ENSG00000069849,False,False,False
23884,VAMP3,WDFY1,ENSG00000049245,ENSG00000085449,True,False,False
23885,ANO6,VAMP3,ENSG00000049245,ENSG00000177119,False,False,False
23886,SFT2D3,VAMP3,ENSG00000049245,ENSG00000173349,False,False,False
23887,VAMP3,VAMP3;VAMP2,ENSG00000049245,ENSG00000049245,False,False,False
23888,SYPL1,VAMP3,ENSG00000049245,ENSG00000008282,True,False,False
23889,SNAP29,VAMP4,ENSG00000117533,ENSG00000099940,True,False,False
23890,NSF,VAMP4,ENSG00000117533,ENSG00000073969,True,False,False
23891,RABL3,VAMP4,ENSG00000117533,ENSG00000144840,False,False,False
23892,UBE3B,VAMP4,ENSG00000117533,ENSG00000151148,False,False,False
23893,AK1,VAMP8,ENSG00000118640,ENSG00000106992,False,False,False
23894,RAB11B,VAMP8,ENSG00000118640,,False,False,False
23895,VAMP8,WDFY1,ENSG00000118640,ENSG00000085449,False,False,False
23896,NAPA,VAMP8,ENSG00000118640,ENSG00000105402,False,False,False
23897,UBE3B,VAMP8,ENSG00000118640,ENSG00000151148,False,False,False
23898,SCAMP1,VAMP8,ENSG00000118640,ENSG00000085365,False,False,False
23899,GNPDA1,VAMP8,ENSG00000118640,ENSG00000113552,False,False,False
23900,PTTG1IP,VAMP8,ENSG00000118640,ENSG00000183255,False,False,False
23901,NSF,VAMP8,ENSG00000118640,ENSG00000073969,False,False,False
23902,SNAP23,VAMP8,ENSG00000118640,ENSG00000092531,False,False,False
23903,SNAP29,VAMP8,ENSG00000118640,ENSG00000099940,False,False,True
23904,ERLIN1,VAPA,ENSG00000101558,ENSG00000107566,False,False,True
23905,H2AFY,VAPA,ENSG00000101558,ENSG00000113648,False,False,False
23906,TACC1,VAPA,ENSG00000101558,,True,False,True
23907,VAPA,ZMPSTE24,ENSG00000101558,ENSG00000084073,False,False,False
23908,ASNA1,VAPA,ENSG00000101558,ENSG00000198356,False,False,False
23909,CYB5R3,VAPA,ENSG00000101558,ENSG00000100243,False,False,False
23910,C6ORF47,VAPA,ENSG00000101558,ENSG00000226531,False,False,False
23911,ENDOD1,VAPA,ENSG00000101558,ENSG00000149218,False,False,False
23912,UBXN7,VAPA,ENSG00000101558,ENSG00000163960,False,False,False
23913,VAPA,VAPB,ENSG00000101558,ENSG00000124164,True,False,True
23914,RTN3,VAPA,ENSG00000101558,ENSG00000133318,False,False,False
23915,RTN2,VAPA,ENSG00000101558,ENSG00000125744,False,False,False
23916,ACBD4,VAPA,ENSG00000101558,ENSG00000181513,True,False,True
23917,SPTLC1,VAPA,ENSG00000101558,ENSG00000090054,True,False,False
23918,DEGS1,VAPA,ENSG00000101558,ENSG00000143753,False,False,False
23919,EMC8,VAPA,ENSG00000101558,ENSG00000131148,False,False,False
23920,PITPNM1,VAPA,ENSG00000101558,ENSG00000110697,True,False,True
23921,SCD,VAPA,ENSG00000101558,ENSG00000099194,False,False,False
23922,C2CD2L,VAPA,ENSG00000101558,ENSG00000172375,False,False,False
23923,VAPA,YWHAQ,ENSG00000101558,ENSG00000134308,True,False,False
23924,VAPA,YWHAB,ENSG00000101558,ENSG00000166913,True,False,False
23925,CAMLG,VAPA,ENSG00000101558,ENSG00000164615,False,False,False
23926,ARCN1,VAPA,ENSG00000101558,ENSG00000095139,True,False,False
23927,EMD,VAPA,ENSG00000101558,ENSG00000102119,True,False,False
23928,TMPO,VAPA,ENSG00000101558,ENSG00000120802,True,False,False
23929,PRKAR1A,VAPA,ENSG00000101558,ENSG00000108946,True,False,True
23930,ATP2A2,VAPA,ENSG00000101558,ENSG00000074370,True,False,False
23931,POR,VAPA,ENSG00000101558,ENSG00000127948,False,False,False
23932,FAM83G,VAPA,ENSG00000101558,ENSG00000188522,True,False,False
23933,TMEM120B,VAPA,ENSG00000101558,ENSG00000188735,False,False,False
23934,SOAT1,VAPA,ENSG00000101558,ENSG00000057252,False,False,True
23935,ESYT2,VAPA,ENSG00000101558,ENSG00000117868,True,False,False
23936,TMUB1,VAPA,ENSG00000101558,ENSG00000164897,False,False,False
23937,SPCS1,VAPA,ENSG00000101558,ENSG00000114902,False,False,False
23938,EPT1,VAPA,ENSG00000101558,ENSG00000138018,False,False,False
23939,VAPA,VCP,ENSG00000101558,ENSG00000165280,True,False,False
23940,VAPA,WRB,ENSG00000101558,ENSG00000182093,False,False,False
23941,TEX2,VAPA,ENSG00000101558,ENSG00000136478,False,False,False
23942,RASSF3,VAPA,ENSG00000101558,ENSG00000153179,False,False,False
23943,TMEM33,VAPA,ENSG00000101558,ENSG00000109133,True,False,False
23944,ITPRIPL1,VAPA,ENSG00000101558,ENSG00000198885,True,False,False
23945,SRPRB,VAPA,ENSG00000101558,ENSG00000144867,True,False,False
23946,SEC11A;SEC11B,VAPA,ENSG00000101558,ENSG00000140612,False,False,False
23947,HACD3,VAPA,ENSG00000101558,ENSG00000074696,False,False,False
23948,SPCS2,VAPA,ENSG00000101558,ENSG00000118363,False,False,False
23949,ERLIN2,VAPA,ENSG00000101558,ENSG00000147475,True,False,True
23950,COMT,VAPA,ENSG00000101558,ENSG00000093010,False,False,False
23951,ATL3,VAPA,ENSG00000101558,ENSG00000184743,False,False,False
23952,SSR4,VAPA,ENSG00000101558,ENSG00000180879,True,False,False
23953,ESYT1,VAPA,ENSG00000101558,ENSG00000139641,False,False,False
23954,TMED9,VAPA,ENSG00000101558,ENSG00000184840,True,False,False
23955,OSBPL10,VAPA,ENSG00000101558,ENSG00000144645,True,False,True
23956,RMDN3,VAPA,ENSG00000101558,ENSG00000137824,False,False,False
23957,OSBPL9,VAPA,ENSG00000101558,ENSG00000117859,True,False,True
23958,PIGS,VAPA,ENSG00000101558,ENSG00000087111,True,False,False
23959,VAPA,VPS13A,ENSG00000101558,ENSG00000197969,True,False,False
23960,TTC1,VAPA,ENSG00000101558,ENSG00000113312,True,False,True
23961,RAB3GAP2,VAPA,ENSG00000101558,ENSG00000118873,True,False,False
23962,OSBPL3,VAPA,ENSG00000101558,ENSG00000070882,True,False,True
23963,OSBPL6,VAPA,ENSG00000101558,ENSG00000079156,True,False,True
23964,LNP,VAPA,ENSG00000101558,ENSG00000144320,False,False,False
23965,LSG1,VAPA,ENSG00000101558,ENSG00000041802,True,False,True
23966,SCFD1,VAPA,ENSG00000101558,ENSG00000092108,True,False,False
23967,PIGK,VAPA,ENSG00000101558,ENSG00000142892,True,False,False
23968,PDZD8,VAPA,ENSG00000101558,ENSG00000165650,False,False,False
23969,GPX8,VAPA,ENSG00000101558,ENSG00000164294,False,False,False
23970,RB1CC1,VAPA,ENSG00000101558,ENSG00000023287,True,False,False
23971,RMDN2,VAPA,ENSG00000101558,ENSG00000115841,False,True,False
23972,CCDC47,VAPA,ENSG00000101558,ENSG00000108588,True,False,False
23973,OSBP2,VAPA,ENSG00000101558,ENSG00000184792,True,False,False
23974,LRRC59,VAPA,ENSG00000101558,ENSG00000108829,False,False,False
23975,NMD3,VAPA,ENSG00000101558,ENSG00000169251,False,False,False
23976,AKAP11,VAPA,ENSG00000101558,ENSG00000023516,True,False,False
23977,TMCO1,VAPA,ENSG00000101558,ENSG00000143183,False,False,False
23978,HIST1H2BN;HIST1H2BM;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;HIST1H2BK;H2BFS,VAPA,ENSG00000101558,ENSG00000158373,False,False,False
23979,TMED5,VAPA,ENSG00000101558,ENSG00000117500,False,False,False
23980,RASSF1,VAPA,ENSG00000101558,ENSG00000068028,True,False,True
23981,PLEKHA3,VAPA,ENSG00000101558,ENSG00000116095,False,False,False
23982,EMC3,VAPA,ENSG00000101558,ENSG00000125037,False,False,False
23983,SEC63,VAPA,ENSG00000101558,ENSG00000025796,False,False,False
23984,TECR,VAPA,ENSG00000101558,ENSG00000099797,True,False,False
23985,C1QBP,VAPA,ENSG00000101558,ENSG00000108561,True,False,False
23986,VAPA,YWHAH,ENSG00000101558,ENSG00000128245,True,False,False
23987,ASPH,VAPA,ENSG00000101558,ENSG00000198363,False,False,False
23988,RAB3GAP1,VAPA,ENSG00000101558,ENSG00000115839,True,False,False
23989,EMC2,VAPA,ENSG00000101558,ENSG00000104412,False,False,True
23990,LBR,VAPA,ENSG00000101558,ENSG00000143815,True,False,False
23991,RAB2A,VAPA,ENSG00000101558,ENSG00000104388,False,False,False
23992,SPCS3,VAPA,ENSG00000101558,ENSG00000129128,False,False,False
23993,ALDH3A2,VAPA,ENSG00000101558,ENSG00000006534,True,False,False
23994,COPB1,VAPA,ENSG00000101558,ENSG00000129083,True,False,False
23995,VAPA,YWHAE,ENSG00000101558,ENSG00000108953,True,False,False
23996,VAPA,YWHAG,ENSG00000101558,ENSG00000170027,True,False,False
23997,GNG5,VAPA,ENSG00000101558,ENSG00000174021,False,False,False
23998,VAPA,YWHAZ,ENSG00000101558,ENSG00000164924,True,False,False
23999,GNB1,VAPA,ENSG00000101558,ENSG00000078369,True,False,False
24000,HIST1H4A,VAPA,ENSG00000101558,ENSG00000197837,False,False,False
24001,FAM73B,VAPA,ENSG00000101558,ENSG00000148343,True,False,False
24002,AFTPH,VAPA,ENSG00000101558,ENSG00000119844,True,False,False
24003,IKBIP,VAPA,ENSG00000101558,ENSG00000166130,False,False,False
24004,VAPA,VPS13C,ENSG00000101558,ENSG00000129003,True,False,False
24005,CISD2,VAPA,ENSG00000101558,ENSG00000145354,False,False,False
24006,ITPRIP,VAPA,ENSG00000101558,ENSG00000148841,False,False,False
24007,HSD17B12,VAPA,ENSG00000101558,ENSG00000149084,True,False,False
24008,VAPA,WDR44,ENSG00000101558,ENSG00000131725,True,False,False
24009,BCAP31,VAPA,ENSG00000101558,ENSG00000185825,False,False,False
24010,ACBD5,VAPA,ENSG00000101558,ENSG00000107897,True,False,True
24011,VAPA,ZFYVE27,ENSG00000101558,ENSG00000155256,True,False,False
24012,ERLIN1,VAPB,ENSG00000124164,ENSG00000107566,False,False,False
24013,TACC1,VAPB,ENSG00000124164,,True,False,False
24014,VAPB,ZMPSTE24,ENSG00000124164,ENSG00000084073,False,False,False
24015,RTN3,VAPB,ENSG00000124164,ENSG00000133318,False,False,False
24016,UBXN7,VAPB,ENSG00000124164,ENSG00000163960,False,False,False
24017,C6ORF47,VAPB,ENSG00000124164,ENSG00000226531,False,False,False
24018,ACBD4,VAPB,ENSG00000124164,ENSG00000181513,True,False,False
24019,GDPD1,VAPB,ENSG00000124164,ENSG00000153982,False,False,False
24020,ASNA1,VAPB,ENSG00000124164,ENSG00000198356,True,False,False
24021,PITPNM1,VAPB,ENSG00000124164,ENSG00000110697,True,False,False
24022,DEGS1,VAPB,ENSG00000124164,ENSG00000143753,False,False,False
24023,COIL,VAPB,ENSG00000124164,ENSG00000121058,False,False,False
24024,VAPB,YWHAB,ENSG00000124164,ENSG00000166913,True,False,False
24025,EMD,VAPB,ENSG00000124164,ENSG00000102119,True,False,False
24026,ALDH3A2,VAPB,ENSG00000124164,ENSG00000006534,True,False,False
24027,BCAP31,VAPB,ENSG00000124164,ENSG00000185825,False,False,False
24028,SSR4,VAPB,ENSG00000124164,ENSG00000180879,True,False,False
24029,CBX5,VAPB,ENSG00000124164,ENSG00000094916,False,False,False
24030,VAPB,YWHAQ,ENSG00000124164,ENSG00000134308,True,False,False
24031,PRKAR1A,VAPB,ENSG00000124164,ENSG00000108946,True,False,False
24032,ATP2A2,VAPB,ENSG00000124164,ENSG00000074370,True,False,False
24033,FAM83G,VAPB,ENSG00000124164,ENSG00000188522,True,False,False
24034,SOAT1,VAPB,ENSG00000124164,ENSG00000057252,False,False,False
24035,ESYT2,VAPB,ENSG00000124164,ENSG00000117868,True,False,False
24036,EPT1,VAPB,ENSG00000124164,ENSG00000138018,False,False,False
24037,TUBA1B,VAPB,ENSG00000124164,ENSG00000123416,False,False,False
24038,ESYT1,VAPB,ENSG00000124164,ENSG00000139641,False,False,False
24039,OSBPL10,VAPB,ENSG00000124164,ENSG00000144645,True,False,False
24040,RMDN3,VAPB,ENSG00000124164,ENSG00000137824,False,False,False
24041,OSBPL9,VAPB,ENSG00000124164,ENSG00000117859,True,False,False
24042,TTC1,VAPB,ENSG00000124164,ENSG00000113312,True,False,False
24043,OSBPL3,VAPB,ENSG00000124164,ENSG00000070882,True,False,False
24044,VAPB,VPS13A,ENSG00000124164,ENSG00000197969,True,False,False
24045,LNP,VAPB,ENSG00000124164,ENSG00000144320,False,False,False
24046,OSBPL6,VAPB,ENSG00000124164,ENSG00000079156,True,False,False
24047,LSG1,VAPB,ENSG00000124164,ENSG00000041802,True,False,False
24048,PIGK,VAPB,ENSG00000124164,ENSG00000142892,True,False,False
24049,SCFD1,VAPB,ENSG00000124164,ENSG00000092108,False,False,False
24050,RMDN2,VAPB,ENSG00000124164,ENSG00000115841,False,True,False
24051,CCDC47,VAPB,ENSG00000124164,ENSG00000108588,True,False,False
24052,AKAP11,VAPB,ENSG00000124164,ENSG00000023516,True,False,False
24053,DHRS7,VAPB,ENSG00000124164,ENSG00000100612,False,False,False
24054,RASSF1,VAPB,ENSG00000124164,ENSG00000068028,True,False,True
24055,SEC63,VAPB,ENSG00000124164,ENSG00000025796,False,False,False
24056,ARHGEF12,VAPB,ENSG00000124164,ENSG00000196914,True,False,False
24057,TECR,VAPB,ENSG00000124164,ENSG00000099797,True,False,False
24058,CKAP4,VAPB,ENSG00000124164,ENSG00000136026,False,False,False
24059,ASPH,VAPB,ENSG00000124164,ENSG00000198363,False,False,False
24060,RAB3GAP1,VAPB,ENSG00000124164,ENSG00000115839,True,False,False
24061,LBR,VAPB,ENSG00000124164,ENSG00000143815,False,False,False
24062,SPCS3,VAPB,ENSG00000124164,ENSG00000129128,False,False,False
24063,VAPB,YWHAG,ENSG00000124164,ENSG00000170027,True,False,False
24064,VAPB,YWHAE,ENSG00000124164,ENSG00000108953,True,False,False
24065,VAPB,YWHAH,ENSG00000124164,ENSG00000128245,True,False,False
24066,GNB1,VAPB,ENSG00000124164,ENSG00000078369,False,False,False
24067,GNG5,VAPB,ENSG00000124164,ENSG00000174021,False,False,False
24068,VAPB,YWHAZ,ENSG00000124164,ENSG00000164924,True,False,False
24069,NSDHL,VAPB,ENSG00000124164,ENSG00000147383,False,False,False
24070,AFTPH,VAPB,ENSG00000124164,ENSG00000119844,True,False,False
24071,VAPB,VPS13C,ENSG00000124164,ENSG00000129003,True,False,False
24072,FAM73B,VAPB,ENSG00000124164,ENSG00000148343,True,False,False
24073,CISD2,VAPB,ENSG00000124164,ENSG00000145354,False,False,False
24074,VAPB,WDR44,ENSG00000124164,ENSG00000131725,True,False,False
24075,ACBD5,VAPB,ENSG00000124164,ENSG00000107897,True,False,False
24076,ENAH,VASP,ENSG00000125753,ENSG00000154380,True,False,False
24077,CTSD,VASP,ENSG00000125753,ENSG00000117984,False,False,False
24078,EVL,VASP,ENSG00000125753,ENSG00000196405,True,False,False
24079,BRCA1,VCL,ENSG00000035403,ENSG00000012048,False,False,False
24080,CTNNA1,VCL,ENSG00000035403,ENSG00000044115,False,False,True
24081,TLN1,VCL,ENSG00000035403,ENSG00000137076,False,False,True
24082,HSPBP1,VCL,ENSG00000035403,ENSG00000133265,False,False,False
24083,RCC2,VCL,ENSG00000035403,ENSG00000179051,False,False,False
24084,LLGL1,VCL,ENSG00000035403,ENSG00000131899,False,False,False
24085,RPAP2,VCL,ENSG00000035403,ENSG00000122484,False,False,False
24086,ERLIN1,VCP,ENSG00000165280,ENSG00000107566,True,False,False
24087,MAT2A,VCP,ENSG00000165280,ENSG00000168906,True,False,False
24088,FBXO45,VCP,ENSG00000165280,ENSG00000174013,True,False,False
24089,MYCBP2,VCP,ENSG00000165280,ENSG00000005810,False,False,False
24090,VCP,WRB,ENSG00000165280,ENSG00000182093,False,False,False
24091,PYCR2,VCP,ENSG00000165280,ENSG00000143811,True,False,False
24092,UBXN8,VCP,ENSG00000165280,ENSG00000104691,False,False,False
24093,VCP,VIMP,ENSG00000165280,ENSG00000131871,False,False,False
24094,PPP1R7,VCP,ENSG00000165280,ENSG00000115685,True,False,False
24095,SPRYD3,VCP,ENSG00000165280,ENSG00000167778,False,False,False
24096,UBXN6,VCP,ENSG00000165280,ENSG00000167671,True,False,False
24097,ASPSCR1,VCP,ENSG00000165280,ENSG00000169696,True,True,True
24098,UBXN4,VCP,ENSG00000165280,ENSG00000144224,True,False,False
24099,IP6K1,VCP,ENSG00000165280,ENSG00000176095,False,False,False
24100,NPLOC4,VCP,ENSG00000165280,ENSG00000182446,True,False,False
24101,SVIP,VCP,ENSG00000165280,ENSG00000198168,False,False,False
24102,UFD1L,VCP,ENSG00000165280,ENSG00000070010,True,False,False
24103,VCP,VCPIP1,ENSG00000165280,ENSG00000175073,True,False,True
24104,NGLY1,VCP,ENSG00000165280,ENSG00000151092,False,False,False
24105,FAF2,VCP,ENSG00000165280,ENSG00000113194,True,False,False
24106,NSFL1C,VCP,ENSG00000165280,ENSG00000088833,True,False,True
24107,PLAA,VCP,ENSG00000165280,ENSG00000137055,False,True,False
24108,AUP1,VCP,ENSG00000165280,ENSG00000115307,True,False,False
24109,UBAC2,VCP,ENSG00000165280,ENSG00000134882,True,False,False
24110,UBXN2B,VCP,ENSG00000165280,ENSG00000215114,True,True,False
24111,UBE4A,VCP,ENSG00000165280,ENSG00000110344,True,False,False
24112,RAE1,VCP,ENSG00000165280,ENSG00000101146,True,False,False
24113,UBXN2A,VCP,ENSG00000165280,ENSG00000173960,True,True,False
24114,RPS27A,VCP,ENSG00000165280,,False,False,False
24115,CEP350,VCP,ENSG00000165280,ENSG00000135837,False,False,False
24116,HSPA4,VDAC1,ENSG00000213585,ENSG00000170606,True,False,False
24117,GK;GK3P,VDAC1,ENSG00000213585,ENSG00000198814,False,False,False
24118,NME2;NME1-NME2;NME1,VDAC1,ENSG00000213585,ENSG00000011052,False,False,False
24119,HK1,VDAC1,ENSG00000213585,ENSG00000156515,False,False,False
24120,VDAC1,VDAC2,ENSG00000213585,ENSG00000165637,True,False,False
24121,RSPRY1,VDAC1,ENSG00000213585,ENSG00000159579,True,False,False
24122,VDAC1,VDAC3,ENSG00000213585,ENSG00000078668,True,False,False
24123,AGPAT5,VDAC1,ENSG00000213585,ENSG00000284980,False,False,False
24124,HK2,VDAC1,ENSG00000213585,ENSG00000159399,False,False,False
24125,ATAD1,VDAC1,ENSG00000213585,ENSG00000283024,False,False,False
24126,CHM,VDAC3,ENSG00000078668,ENSG00000188419,False,False,False
24127,HK1,VDAC3,ENSG00000078668,ENSG00000156515,True,False,False
24128,VDAC2,VDAC3,ENSG00000078668,ENSG00000165637,True,False,False
24129,HK2,VDAC3,ENSG00000078668,ENSG00000159399,False,False,False
24130,TCEB1,VHL,ENSG00000134086,ENSG00000154582,True,False,False
24131,TCEB2,VHL,ENSG00000134086,ENSG00000103363,True,False,False
24132,NES,VIM,ENSG00000026025,ENSG00000132688,True,False,True
24133,NEFM,VIM,ENSG00000026025,ENSG00000104722,True,True,False
24134,NEFL,VIM,ENSG00000026025,ENSG00000277586,True,False,False
24135,EPPK1,VIM,ENSG00000026025,ENSG00000261150,True,False,False
24136,SYNC,VIM,ENSG00000026025,ENSG00000162520,True,False,True
24137,INA,VIM,ENSG00000026025,ENSG00000148798,True,False,False
24138,VPS16,VPS41,ENSG00000215305,ENSG00000006715,True,False,True
24139,VPS11,VPS16,ENSG00000215305,ENSG00000280616,False,False,True
24140,VPS16,VPS33A,ENSG00000215305,ENSG00000139719,True,False,True
24141,VPS18,VPS41,ENSG00000104142,ENSG00000006715,True,False,True
24142,VPS18,VPS8,ENSG00000104142,ENSG00000156931,False,False,True
24143,VPS11,VPS18,ENSG00000104142,ENSG00000280616,True,False,True
24144,VPS16,VPS18,ENSG00000104142,ENSG00000215305,False,False,True
24145,LSG1,VPS18,ENSG00000104142,ENSG00000041802,False,False,False
24146,TGFBRAP1,VPS18,ENSG00000104142,ENSG00000135966,True,False,True
24147,VPS18,VPS33A,ENSG00000104142,ENSG00000139719,False,False,True
24148,VPS25,VPS36,ENSG00000131475,ENSG00000136100,True,True,True
24149,VPS25,VPS37B,ENSG00000131475,ENSG00000139722,False,False,False
24150,TSG101,VPS25,ENSG00000131475,ENSG00000074319,False,False,False
24151,VPS25,VPS28,ENSG00000131475,ENSG00000160948,False,False,False
24152,MVB12A,VPS25,ENSG00000131475,ENSG00000141971,False,False,False
24153,UBE3B,VPS28,ENSG00000160948,ENSG00000151148,False,False,False
24154,UBAP1,VPS28,ENSG00000160948,ENSG00000165006,True,False,True
24155,VPS28,VPS37A,ENSG00000160948,ENSG00000155975,True,False,True
24156,VPS28,WDFY1,ENSG00000160948,ENSG00000085449,False,False,False
24157,CEP55,VPS28,ENSG00000160948,ENSG00000138180,False,False,False
24158,SNX3,VPS29,ENSG00000111237,ENSG00000112335,True,False,False
24159,DSCR3,VPS29,ENSG00000111237,ENSG00000157538,True,False,False
24160,VAMP7,VPS29,ENSG00000111237,ENSG00000124333,False,False,False
24161,RAB7A,VPS29,ENSG00000111237,ENSG00000075785,False,False,False
24162,CAPZA1,VPS29,ENSG00000111237,ENSG00000116489,True,False,False
24163,CAPZA2,VPS29,ENSG00000111237,ENSG00000198898,False,False,False
24164,LIG3,VPS29,ENSG00000111237,ENSG00000005156,False,False,False
24165,KIAA1033,VPS29,ENSG00000111237,ENSG00000136051,False,False,False
