"__mclCluster","name","selected","shared name"
"12","PSMF1","false","PSMF1"
"124","NSL1","false","NSL1"
"71","ZNF280C","false","ZNF280C"
"11","KDM3B","false","KDM3B"
"25","ZNF589","false","ZNF589"
"11","POGZ","false","POGZ"
"90","RAD23B","false","RAD23B"
"7","CHD4","false","CHD4"
"72","MAPRE1","false","MAPRE1"
"25","GTF3C1","false","GTF3C1"
"25","ECH1","false","ECH1"
"25","CHAF1A","false","CHAF1A"
"25","CHAF1B","false","CHAF1B"
"25","RLF","false","RLF"
"25","CBX3","false","CBX3"
"25","PPP2R5C","false","PPP2R5C"
"25","RBAK","false","RBAK"
"7","ZMYM2","false","ZMYM2"
"30","EHMT1","false","EHMT1"
"25","KDM3A","false","KDM3A"
"124","PMF1-BGLAP;PMF1","false","PMF1-BGLAP;PMF1"
"25","WDR18","false","WDR18"
"7","KDM1A","false","KDM1A"
"25","MAU2","false","MAU2"
"9","UBQLN1","false","UBQLN1"
"7","RCOR1","false","RCOR1"
"25","GTF3C4","false","GTF3C4"
"25","CDYL","false","CDYL"
"33","IPO9","false","IPO9"
"11","CHAMP1","false","CHAMP1"
"124","MIS12","false","MIS12"
"25","WHSC1L1","false","WHSC1L1"
"25","SUV39H2","false","SUV39H2"
"261","ZNF644","false","ZNF644"
"25","ADNP","false","ADNP"
"124","DSN1","false","DSN1"
"360","CHMP4B","false","CHMP4B"
"25","PRR14","false","PRR14"
"260","NDUFV2","false","NDUFV2"
"25","AGK","false","AGK"
"49","MAP4","false","MAP4"
"25","ZNF280D","false","ZNF280D"
"166","NDUFB10","false","NDUFB10"
"25","KDM2A","false","KDM2A"
"16","ZFP1","false","ZFP1"
"25","KDM1B","false","KDM1B"
"11","PHF14","false","PHF14"
"25","EHMT2","false","EHMT2"
"25","JMJD1C","false","JMJD1C"
"94","SNX12","false","SNX12"
"33","SUMO1","false","SUMO1"
"25","GTF3C3","false","GTF3C3"
"25","PRR12","false","PRR12"
"9","ZMYM3","false","ZMYM3"
"25","NASP","false","NASP"
"25","ST13;ST13P5","false","ST13;ST13P5"
"25","HNRNPH3","false","HNRNPH3"
"25","EXOC5","false","EXOC5"
"88","KPNA3","false","KPNA3"
"73","PSIP1","false","PSIP1"
"25","CBX1","false","CBX1"
"256","CASP3","false","CASP3"
"133","PDS5B","false","PDS5B"
"133","CASP2","false","CASP2"
"76","FIP1L1","false","FIP1L1"
"3","RLTPR","false","RLTPR"
"23","SOWAHC","false","SOWAHC"
"46","PARS2","false","PARS2"
"35","C16ORF62","false","C16ORF62"
"1","DHX29","false","DHX29"
"3","HSDL2","false","HSDL2"
"3","C15ORF39","false","C15ORF39"
"77","CRNKL1","false","CRNKL1"
"39","CDC40","false","CDC40"
"4","CSNK2B","false","CSNK2B"
,"FNBP1L","false","FNBP1L"
"29","SGOL2","false","SGOL2"
"35","CCDC93","false","CCDC93"
"78","DNAJC21","false","DNAJC21"
"6","HSD17B10","false","HSD17B10"
"281","FKBP15","false","FKBP15"
"3","CDKAL1","false","CDKAL1"
"211","SNX30","false","SNX30"
"3","LRRC16A","false","LRRC16A"
"3","NFYC","false","NFYC"
"3","UQCC2","false","UQCC2"
"35","COMMD6","false","COMMD6"
"3","SHCBP1","false","SHCBP1"
"3","TXNDC5","false","TXNDC5"
"1","ZC3H15","false","ZC3H15"
"3","TBC1D15","false","TBC1D15"
"35","FAM45A;FAM45B","false","FAM45A;FAM45B"
"3","PLEKHO2","false","PLEKHO2"
"9","PPFIBP1","false","PPFIBP1"
"7","RAI1","false","RAI1"
"8","RBBP6","false","RBBP6"
"3","UBE3D","false","UBE3D"
"26","ZBTB33","false","ZBTB33"
"201","XRN1","false","XRN1"
"3","SPG20","false","SPG20"
"119","MICALL1","false","MICALL1"
"3","RTKN2","false","RTKN2"
"3","DNAJC10","false","DNAJC10"
"87","BAP18;C17ORF49;RNASEK-C17ORF49","false","BAP18;C17ORF49;RNASEK-C17ORF49"
"49","SSBP1","false","SSBP1"
"1","EXOSC9","false","EXOSC9"
"57","KHDRBS1","false","KHDRBS1"
"13","CDC42EP1","false","CDC42EP1"
"173","SET;SETSIP","false","SET;SETSIP"
"3","PLEKHO1","false","PLEKHO1"
"3","ELAVL2","false","ELAVL2"
"7","RBBP4","false","RBBP4"
"3","KIAA0196","false","KIAA0196"
"365","CCZ1B;CCZ1","false","CCZ1B;CCZ1"
"20","SNRPD1","false","SNRPD1"
"8","SNRPD2","false","SNRPD2"
"8","SNRPD3","false","SNRPD3"
"3","LYZ","false","LYZ"
"449","DCAF7","false","DCAF7"
"31","RBX1","false","RBX1"
"28","MRPS36","false","MRPS36"
,"ERH","false","ERH"
"79","RPS27A","false","RPS27A"
"48","RAC1","false","RAC1"
"9","DYNLL1;DYNLL2","false","DYNLL1;DYNLL2"
"72","DYNLT1","false","DYNLT1"
"57","YBX1","false","YBX1"
"113","EEF1A1;EEF1A1P5","false","EEF1A1;EEF1A1P5"
"26","CSNK2A1;CSNK2A3","false","CSNK2A1;CSNK2A3"
"3","MAPRE2","false","MAPRE2"
"86","SF1","false","SF1"
"221","TAB1","false","TAB1"
"326","PKN2","false","PKN2"
"467","EEA1","false","EEA1"
"3","PDIA6","false","PDIA6"
"78","NONO","false","NONO"
"73","CNN3","false","CNN3"
"164","EDRF1","false","EDRF1"
"27","DECR2","false","DECR2"
"213","DECR1","false","DECR1"
"125","IMMT","false","IMMT"
"111","NUCB2;NUCB2","false","NUCB2;NUCB2"
"3","QRICH1","false","QRICH1"
"16","TRIM28","false","TRIM28"
"3","CAMK2G;CAMK2B","false","CAMK2G;CAMK2B"
"3","FHL3","false","FHL3"
"57","HNRNPD","false","HNRNPD"
"1","G3BP1","false","G3BP1"
"389","SQSTM1","false","SQSTM1"
"284","KIF22","false","KIF22"
"99","UBAP2L","false","UBAP2L"
"3","FHL2","false","FHL2"
"3","BTG3","false","BTG3"
"1","EIF4A2","false","EIF4A2"
"468","RCC2","false","RCC2"
"113","RRBP1","false","RRBP1"
"35","VPS29","false","VPS29"
"57","FAM120A","false","FAM120A"
"123","IGF2BP1","false","IGF2BP1"
"35","COMMD9","false","COMMD9"
"3","CNOT7","false","CNOT7"
"47","TRMT6","false","TRMT6"
"162","PFDN2","false","PFDN2"
"3","CNOT8","false","CNOT8"
"1","ABCF2","false","ABCF2"
"9","UBQLN4","false","UBQLN4"
"1","EXOSC4","false","EXOSC4"
"458","SIRT5","false","SIRT5"
"8","LSM2","false","LSM2"
"12","UCHL5","false","UCHL5"
"3","TIMM13","false","TIMM13"
"166","VPRBP","false","VPRBP"
"79","MTCL1","false","MTCL1"
"1","MRPS23","false","MRPS23"
"8","STRAP","false","STRAP"
"39","RTCB","false","RTCB"
"84","VPS26A","false","VPS26A"
"3","CSNK1A1;CSNK1A1L","false","CSNK1A1;CSNK1A1L"
"35","COMMD10","false","COMMD10"
"15","LUC7L2","false","LUC7L2"
"3","NOSIP","false","NOSIP"
"3","ACOT9","false","ACOT9"
"3","CNOT6","false","CNOT6"
"7","ZHX1","false","ZHX1"
"3","CNOT11","false","CNOT11"
"4","BRPF3","false","BRPF3"
"3","ANKRD50","false","ANKRD50"
"1","DRG1","false","DRG1"
"3","ZNF281","false","ZNF281"
"174","SUGT1","false","SUGT1"
"3","YARS2","false","YARS2"
"50","USP22","false","USP22"
"3","AGTPBP1","false","AGTPBP1"
"3","FUBP3","false","FUBP3"
"3","THOC3","false","THOC3"
"15","SCYL1","false","SCYL1"
"152","PGAM5","false","PGAM5"
"3","ZC3HAV1L","false","ZC3HAV1L"
"3","CCDC138","false","CCDC138"
"87","RSF1","false","RSF1"
"77","CDC5L","false","CDC5L"
"103","POP1","false","POP1"
"3","ARAP1","false","ARAP1"
"76","RBM14","false","RBM14"
"3","GSDMA","false","GSDMA"
"84","VPS35","false","VPS35"
"1","LARP4B","false","LARP4B"
"66","SYN2","false","SYN2"
"3","RQCD1","false","RQCD1"
"469","FIG4","false","FIG4"
"273","TNPO1","false","TNPO1"
"85","BRF1","false","BRF1"
"3","SH3KBP1","false","SH3KBP1"
"302","USP7","false","USP7"
"108","RPL36AL;RPL36A;RPL36A-HNRNPH2","false","RPL36AL;RPL36A;RPL36A-HNRNPH2"
"1","MAGOHB","false","MAGOHB"
"1","EIF3C;EIF3CL","false","EIF3C;EIF3CL"
"3","BOLA2;BOLA2B","false","BOLA2;BOLA2B"
"82","UNC45A","false","UNC45A"
"3","MRPL46","false","MRPL46"
"82","CLPB","false","CLPB"
"3","TBC1D17","false","TBC1D17"
"44","CACYBP","false","CACYBP"
"1","RNMTL1","false","RNMTL1"
"3","GPBP1L1","false","GPBP1L1"
"4","MEAF6","false","MEAF6"
"14","FN3KRP","false","FN3KRP"
"3","NT5DC2","false","NT5DC2"
"44","CNOT10","false","CNOT10"
"3","RTKN","false","RTKN"
"92","NUDT16L1","false","NUDT16L1"
"3","PKP2","false","PKP2"
"19","TUBA1C","false","TUBA1C"
"197","TBL1XR1","false","TBL1XR1"
"3","TNKS1BP1","false","TNKS1BP1"
"14","AP1M1","false","AP1M1"
"466","CDC2;CDK1","false","CDC2;CDK1"
"3","KIAA1211","false","KIAA1211"
"3","FAR1","false","FAR1"
"137","OSBPL8","false","OSBPL8"
"163","NRBP1","false","NRBP1"
"199","HNRNPA1;HNRNPA1L2","false","HNRNPA1;HNRNPA1L2"
"3","NFYB","false","NFYB"
"1","EIF4B","false","EIF4B"
"163","TCEB1","false","TCEB1"
"1","RPL26L1;RPL26","false","RPL26L1;RPL26"
"26","UBR5","false","UBR5"
"3","TIMM8B","false","TIMM8B"
"320","RAB1B;RAB1C","false","RAB1B;RAB1C"
"3","DCUN1D5","false","DCUN1D5"
"469","PIKFYVE","false","PIKFYVE"
"4","ING5","false","ING5"
"231","EWSR1","false","EWSR1"
"3","NDUFAB1","false","NDUFAB1"
"48","COX4I1","false","COX4I1"
"3","ALDOA","false","ALDOA"
"26","SDCCAG3","false","SDCCAG3"
"31","COPS3","false","COPS3"
"58","MARK3","false","MARK3"
"87","BAZ2A","false","BAZ2A"
"82","FAM83H","false","FAM83H"
"114","CASC3","false","CASC3"
"462","CHEK1","false","CHEK1"
"271","C17ORF80","false","C17ORF80"
"90","SOS1","false","SOS1"
"3","ERC1","false","ERC1"
"49","CEP170","false","CEP170"
"3","C14ORF93","false","C14ORF93"
"81","EIF2S1","false","EIF2S1"
"1","HADHA","false","HADHA"
"3","CNOT6L","false","CNOT6L"
"3","PUM1","false","PUM1"
"209","HSPA1B;HSPA1A","false","HSPA1B;HSPA1A"
"3","PCMTD2","false","PCMTD2"
"36","DHX16","false","DHX16"
"8","SNRPF","false","SNRPF"
"201","CEPT1","false","CEPT1"
"3","C4ORF29","false","C4ORF29"
"3","SPAST","false","SPAST"
"3","DARS2","false","DARS2"
"81","RPS29","false","RPS29"
"366","HNRNPU","false","HNRNPU"
"56","ME2","false","ME2"
"3","TPM4","false","TPM4"
"21","PPFIA1","false","PPFIA1"
"3","MEIKIN","false","MEIKIN"
"25","NDUFA5","false","NDUFA5"
"3","STOML2","false","STOML2"
"10","POLD1","false","POLD1"
"3","KHSRP","false","KHSRP"
"110","MTHFD1L","false","MTHFD1L"
"3","RAVER1","false","RAVER1"
"156","MBNL1","false","MBNL1"
"3","FAM21C","false","FAM21C"
"46","KIAA1524","false","KIAA1524"
"84","KIAA1033","false","KIAA1033"
"3","IDE","false","IDE"
"130","CLIP1","false","CLIP1"
"22","POLR1A","false","POLR1A"
"3","COX17","false","COX17"
"4","CORO1C","false","CORO1C"
"101","CNOT3","false","CNOT3"
"155","EEF1E1;EEF1E1-BLOC1S5","false","EEF1E1;EEF1E1-BLOC1S5"
"283","MCC","false","MCC"
"3","HIGD1A","false","HIGD1A"
"3","TFG","false","TFG"
"125","CHCHD3","false","CHCHD3"
"57","ADAR","false","ADAR"
"14","SH3D19","false","SH3D19"
"6","WDR24","false","WDR24"
"90","PCM1","false","PCM1"
"310","NIPBL","false","NIPBL"
"36","ITCH","false","ITCH"
"343","GTF2I","false","GTF2I"
"142","NUP214","false","NUP214"
"136","TPP2","false","TPP2"
"11","MCM4","false","MCM4"
"3","MAP9","false","MAP9"
"126","EIF4ENIF1","false","EIF4ENIF1"
"72","DYNLRB1","false","DYNLRB1"
"4","PRPS1","false","PRPS1"
"31","COPS2","false","COPS2"
"101","CNOT1","false","CNOT1"
"450","MAPK3","false","MAPK3"
"206","YY1","false","YY1"
"3","ATP5A1","false","ATP5A1"
"86","U2AF2","false","U2AF2"
"3","RPA1","false","RPA1"
"3","MAPK1","false","MAPK1"
"63","OSBP","false","OSBP"
"93","NME2;NME1-NME2;NME1","false","NME2;NME1-NME2;NME1"
"113","EEF1B2","false","EEF1B2"
"19","DNAJA1","false","DNAJA1"
"92","HNRNPH1","false","HNRNPH1"
"209","STIP1","false","STIP1"
"3","PHB","false","PHB"
"3","RPA3","false","RPA3"
"21","PPP2R1A","false","PPP2R1A"
"12","PSMB1","false","PSMB1"
"3","ADH5","false","ADH5"
"4","PRPS2","false","PRPS2"
"127","CKMT1A;CKMT1B","false","CKMT1A;CKMT1B"
"3","TPM1","false","TPM1"
"4","PARP1","false","PARP1"
"134","CALM2;CALM1;CALM3","false","CALM2;CALM1;CALM3"
"17","MYBL2","false","MYBL2"
"30","DLAT","false","DLAT"
"8","TXN","false","TXN"
"1","EEF2","false","EEF2"
"3","JUND","false","JUND"
"3","PLS3","false","PLS3"
"3","RPA2","false","RPA2"
"69","HIST1H1C","false","HIST1H1C"
"92","HNRNPF","false","HNRNPF"
"20","RBM5","false","RBM5"
"3","SMTN","false","SMTN"
"118","CDK9","false","CDK9"
"366","DAP3","false","DAP3"
"73","HDGF","false","HDGF"
"3","NDUFA8","false","NDUFA8"
"3","MTPN","false","MTPN"
"61","RAB8A","false","RAB8A"
"81","EIF5","false","EIF5"
"1","HADHB","false","HADHB"
"428","HNRNPH2","false","HNRNPH2"
"110","MYH9","false","MYH9"
"191","MYH10","false","MYH10"
"12","PSMC2","false","PSMC2"
"3","DLST","false","DLST"
"14","HSPA9","false","HSPA9"
"154","FEN1","false","FEN1"
"3","ALDH9A1","false","ALDH9A1"
"1","SRP9;DKFZP564M2223","false","SRP9;DKFZP564M2223"
"11","MCM2","false","MCM2"
"173","MKI67","false","MKI67"
"3","CRKL","false","CRKL"
"8","SNRPC","false","SNRPC"
"151","IPO8","false","IPO8"
"12","PSMA7","false","PSMA7"
"66","SCAMP3","false","SCAMP3"
"366","HNRNPDL","false","HNRNPDL"
"3","LANCL1","false","LANCL1"
"72","DYNC1LI2","false","DYNC1LI2"
"3","RBFOX2;RBFOX1;RBFOX3","false","RBFOX2;RBFOX1;RBFOX3"
"3","MAP3K7;DKFZP586F0420","false","MAP3K7;DKFZP586F0420"
"105","IRS4","false","IRS4"
"3","BCAS3","false","BCAS3"
"15","COPE","false","COPE"
"3","TXN2","false","TXN2"
"191","MYL12A;MYL9","false","MYL12A;MYL9"
"11","CUL4B","false","CUL4B"
"3","FARSA","false","FARSA"
"3","DCTN6","false","DCTN6"
"14","PIK3C2A","false","PIK3C2A"
"8","DDX3X","false","DDX3X"
"62","CDC7","false","CDC7"
"49","KIF2A","false","KIF2A"
"71","BAG2","false","BAG2"
"36","CPSF4","false","CPSF4"
"15","PTBP3","false","PTBP3"
"10","TTC4","false","TTC4"
"3","TPM3","false","TPM3"
"173","H1F0","false","H1F0"
"3","SP1","false","SP1"
"45","SLC25A5","false","SLC25A5"
"22","POLR3D","false","POLR3D"
"3","ATP5B","false","ATP5B"
"12","GPI","false","GPI"
"71","DNAJB6","false","DNAJB6"
"33","RNGTT","false","RNGTT"
"57","SYNCRIP","false","SYNCRIP"
"35","CCDC22","false","CCDC22"
"249","SEC24D","false","SEC24D"
"354","CSPG5","false","CSPG5"
"169","CSDE1","false","CSDE1"
"1","C3ORF17","false","C3ORF17"
"1","DHX57","false","DHX57"
"11","EZH2","false","EZH2"
"11","GLYR1","false","GLYR1"
"174","TTC37","false","TTC37"
"34","ASCC3","false","ASCC3"
"81","FAM46D","false","FAM46D"
"107","LARP1","false","LARP1"
"22","TRMT1L","false","TRMT1L"
"1","RPS26","false","RPS26"
"10","SKIV2L","false","SKIV2L"
"398","LAS1L","false","LAS1L"
"1","SRP68","false","SRP68"
"1","G3BP2","false","G3BP2"
"114","UPF1","false","UPF1"
"1","TARBP2","false","TARBP2"
"128","NOMO3;NOMO1;NOMO2","false","NOMO3;NOMO1;NOMO2"
"1","MTDH","false","MTDH"
"53","ACAD11","false","ACAD11"
"81","EIF2S2","false","EIF2S2"
"1","SRP19","false","SRP19"
"1","DARS","false","DARS"
"106","FXR2","false","FXR2"
"34","PRRC2A","false","PRRC2A"
"18","RFC4","false","RFC4"
"1","QARS","false","QARS"
"46","IARS","false","IARS"
"34","EIF1","false","EIF1"
"81","RPS27;RPS27L","false","RPS27;RPS27L"
"1","MAGEB2","false","MAGEB2"
"39","PRPSAP2","false","PRPSAP2"
"57","HNRNPR","false","HNRNPR"
"123","IGF2BP3","false","IGF2BP3"
,"SRPR","false","SRPR"
"1","SRP72","false","SRP72"
"349","TM9SF3","false","TM9SF3"
"2","DNAJC16","false","DNAJC16"
"4","CERS2","false","CERS2"
"2","TMTC4","false","TMTC4"
"2","LRRC8E","false","LRRC8E"
"2","CASC4","false","CASC4"
"139","GLT8D1","false","GLT8D1"
"2","COLEC12","false","COLEC12"
"2","MAN2A1","false","MAN2A1"
"2","UGT8","false","UGT8"
"2","SGCB","false","SGCB"
"63","NPTX1","false","NPTX1"
"60","SYPL1","false","SYPL1"
"2","ALG10B;ALG10","false","ALG10B;ALG10"
"2","NHLRC3","false","NHLRC3"
"2","POMT1","false","POMT1"
"6","ANO6","false","ANO6"
"2","ABHD12","false","ABHD12"
"2","FOXRED2","false","FOXRED2"
"2","LRRC8A","false","LRRC8A"
"2","UXS1","false","UXS1"
"2","CHST14","false","CHST14"
"2","SLC44A5","false","SLC44A5"
"2","CNNM3","false","CNNM3"
"2","TTC13","false","TTC13"
"367","TMEM87A","false","TMEM87A"
"2","PCYOX1L","false","PCYOX1L"
"63","CISD2","false","CISD2"
"2","JAGN1","false","JAGN1"
"17","KRTCAP2","false","KRTCAP2"
"5","EMC1","false","EMC1"
"2","POMGNT2","false","POMGNT2"
"2","XXYLT1","false","XXYLT1"
"2","COLGALT1","false","COLGALT1"
"2","POGLUT1","false","POGLUT1"
"2","BTN2A1","false","BTN2A1"
"136","IKBIP","false","IKBIP"
"2","TMUB2","false","TMUB2"
"2","PGAP1","false","PGAP1"
"2","TMTC3","false","TMTC3"
"2","MOXD1","false","MOXD1"
"2","ARSK","false","ARSK"
"2","CD109","false","CD109"
"17","NFXL1","false","NFXL1"
"2","SLCO4C1","false","SLCO4C1"
"17","VRK2","false","VRK2"
"91","HS2ST1","false","HS2ST1"
"2","DPY19L4","false","DPY19L4"
"2","KDELC2","false","KDELC2"
"2","C6ORF120","false","C6ORF120"
"2","BMP8A;BMP8B","false","BMP8A;BMP8B"
"2","PLXNA3;PLXNA4;PLXNA2;PLXNA1","false","PLXNA3;PLXNA4;PLXNA2;PLXNA1"
"74","GNG5","false","GNG5"
"2","CXADR","false","CXADR"
"36","PLOD1","false","PLOD1"
"2","CNTNAP1","false","CNTNAP1"
"2","ADAM17","false","ADAM17"
"2","DGCR2","false","DGCR2"
"74","SLC16A1","false","SLC16A1"
"2","CACNA2D1","false","CACNA2D1"
"2","NAGLU","false","NAGLU"
"227","SLC12A2","false","SLC12A2"
"2","LAMB2","false","LAMB2"
"15","COPA","false","COPA"
"15","COPB1","false","COPB1"
"14","AP1S1","false","AP1S1"
"1","SEC61G","false","SEC61G"
"5","SEC61B","false","SEC61B"
"2","UBE2G2","false","UBE2G2"
"2","DSC3","false","DSC3"
"6","GANAB","false","GANAB"
"2","MBTPS1","false","MBTPS1"
"335","LBR","false","LBR"
"2","SLC29A2","false","SLC29A2"
"17","MLEC","false","MLEC"
"174","FKBP8","false","FKBP8"
"27","TMED2","false","TMED2"
"200","ASPH","false","ASPH"
"137","CKAP4","false","CKAP4"
"2","LGALS3BP","false","LGALS3BP"
"2","MFGE8","false","MFGE8"
"2","ASAH1","false","ASAH1"
"263","ACVR2B","false","ACVR2B"
"2","ADAM15","false","ADAM15"
"2","PTK7","false","PTK7"
"2","SLC39A6","false","SLC39A6"
"2","OS9","false","OS9"
"2","ADAM9","false","ADAM9"
"2","B3GNT2","false","B3GNT2"
"2","ELOVL5","false","ELOVL5"
"2","UGGT2","false","UGGT2"
"2","UGGT1","false","UGGT1"
"2","WWOX","false","WWOX"
"2","TMEM248","false","TMEM248"
"2","TMEM260","false","TMEM260"
"5","DHCR7","false","DHCR7"
"136","DNAJB11","false","DNAJB11"
"2","CCDC167","false","CCDC167"
"2","PCYOX1","false","PCYOX1"
"2","TMEM2","false","TMEM2"
"5","EMC3","false","EMC3"
"5","EMC7","false","EMC7"
"62","PREB","false","PREB"
"5","ATP13A1","false","ATP13A1"
"15","APMAP","false","APMAP"
"2","MANBAL","false","MANBAL"
"2","SCPEP1","false","SCPEP1"
"60","TMEM30A","false","TMEM30A"
"2","ITM2C","false","ITM2C"
"2","IL17RB","false","IL17RB"
"5","TMX2","false","TMX2"
"332","TMED5","false","TMED5"
"40","AUP1","false","AUP1"
"2","SLC30A1","false","SLC30A1"
"60","ENPP4","false","ENPP4"
"66","RAB21","false","RAB21"
"2","SLC39A10","false","SLC39A10"
"470","TMCO1","false","TMCO1"
"2","POMT2","false","POMT2"
"2","LNPEP","false","LNPEP"
"2","SLC5A6","false","SLC5A6"
"2","JAG2","false","JAG2"
"2","EXT2","false","EXT2"
"5","PIGT","false","PIGT"
"5","CCDC47","false","CCDC47"
"275","TMEM230","false","TMEM230"
"2","PBXIP1","false","PBXIP1"
"2","C1GALT1C1","false","C1GALT1C1"
"2","CLPTM1L","false","CLPTM1L"
"2","HS6ST2","false","HS6ST2"
"2","IL17RA","false","IL17RA"
"2","TMEM101","false","TMEM101"
"66","LRRC8C","false","LRRC8C"
"5","GPX8","false","GPX8"
"180","NUP210","false","NUP210"
"2","CANT1","false","CANT1"
"17","STT3B","false","STT3B"
"2","TOR1AIP2","false","TOR1AIP2"
"2","PXDN","false","PXDN"
"137","PIGK","false","PIGK"
"2","SORL1","false","SORL1"
"2","SLC44A1","false","SLC44A1"
"2","LEPREL4","false","LEPREL4"
"2","GGH","false","GGH"
"2","GLG1","false","GLG1"
"2","LPGAT1","false","LPGAT1"
"2","MAML1","false","MAML1"
"2","SLC7A3","false","SLC7A3"
"2","BRI3BP","false","BRI3BP"
"2","FAM3C","false","FAM3C"
"2","NCSTN","false","NCSTN"
"2","SLC38A2","false","SLC38A2"
"2","SLC39A8","false","SLC39A8"
"2","SEMA4C","false","SEMA4C"
"2","C12ORF49","false","C12ORF49"
"2","SLC38A1","false","SLC38A1"
"2","TMEM206","false","TMEM206"
"2","METTL7A","false","METTL7A"
"2","CNNM2","false","CNNM2"
"2","POMK","false","POMK"
"184","SLC6A15","false","SLC6A15"
"97","CPVL","false","CPVL"
"2","LGMN","false","LGMN"
"14","SORT1","false","SORT1"
"5","PIGS","false","PIGS"
"2","CLCC1","false","CLCC1"
"2","FUCA2","false","FUCA2"
"27","TMED9","false","TMED9"
"438","ELOVL1","false","ELOVL1"
"2","JAM3","false","JAM3"
"15","NDC1","false","NDC1"
"17","TMEM43","false","TMEM43"
"15","FAM213A","false","FAM213A"
"2","SLC35A5","false","SLC35A5"
"2","CNPY3","false","CNPY3"
"2","SLC11A2","false","SLC11A2"
"2","CD63","false","CD63"
"167","KIAA0319L","false","KIAA0319L"
"27","C3ORF58","false","C3ORF58"
"6","PLOD2","false","PLOD2"
"6","PIGG","false","PIGG"
"46","ACP2","false","ACP2"
"2","GYLTL1B","false","GYLTL1B"
"2","ADAM23","false","ADAM23"
"5","SPCS2","false","SPCS2"
"2","WLS","false","WLS"
"2","SEC11A;SEC11B","false","SEC11A;SEC11B"
"2","CHRNA5","false","CHRNA5"
"2","TM2D3","false","TM2D3"
"2","NETO2","false","NETO2"
"2","METTL9;PAP1","false","METTL9;PAP1"
"166","GMNN","false","GMNN"
"2","WNT11","false","WNT11"
"96","ITPRIPL1","false","ITPRIPL1"
"2","FBLN1","false","FBLN1"
"2","ASIC1","false","ASIC1"
"19","ADAM22","false","ADAM22"
"2","RNF149","false","RNF149"
"2","SUMF2","false","SUMF2"
"2","BCHE","false","BCHE"
"2","TMEM179B","false","TMEM179B"
"2","BMP7","false","BMP7"
"2","TMEM201","false","TMEM201"
"2","ADGRL2;LPHN2","false","ADGRL2;LPHN2"
"2","ERGIC3","false","ERGIC3"
"196","ATF6B","false","ATF6B"
"5","TMEM33","false","TMEM33"
"2","SLC12A7","false","SLC12A7"
"250","PON2","false","PON2"
"2","NCEH1","false","NCEH1"
"2","HLA-A","false","HLA-A"
"2","TAP2","false","TAP2"
"157","TAP1","false","TAP1"
"2","SLC9A6","false","SLC9A6"
"2","TCTN3","false","TCTN3"
"2","TMEM67","false","TMEM67"
"17","DDOST","false","DDOST"
"2","ZDHHC6","false","ZDHHC6"
"2","TPP1","false","TPP1"
"2","IFNGR1","false","IFNGR1"
"5","PNPLA6","false","PNPLA6"
"2","LRPAP1","false","LRPAP1"
"195","CTSD","false","CTSD"
"2","DPY19L1","false","DPY19L1"
"2","PPT1","false","PPT1"
"2","TMEM237","false","TMEM237"
"2","SLIT2","false","SLIT2"
"60","ATP11C","false","ATP11C"
"2","CD302","false","CD302"
"17","MAGT1","false","MAGT1"
"2","CACHD1","false","CACHD1"
"2","APP","false","APP"
"17","TOR1AIP1","false","TOR1AIP1"
"2","LIPA","false","LIPA"
"441","DHCR24","false","DHCR24"
"27","TMED7-TICAM2;TMED7","false","TMED7-TICAM2;TMED7"
"2","SPPL2B","false","SPPL2B"
"1","ALG9","false","ALG9"
"2","HYOU1","false","HYOU1"
"2","CTSH","false","CTSH"
"40","VCP","false","VCP"
"2","IGF1R","false","IGF1R"
"153","TPCN1","false","TPCN1"
"2","TMEM161B","false","TMEM161B"
"2","SCARB1","false","SCARB1"
"2","MSMO1","false","MSMO1"
"27","SEC22A","false","SEC22A"
"5","SSR3","false","SSR3"
"63","EPT1","false","EPT1"
"5","SPCS1","false","SPCS1"
"5","TMUB1","false","TMUB1"
"2","CACNA2D2","false","CACNA2D2"
"2","PSAP","false","PSAP"
"6","PDIA4","false","PDIA4"
"5","SEC61A1","false","SEC61A1"
"2","TMEM87B","false","TMEM87B"
"33","MOGS","false","MOGS"
"2","ECE1","false","ECE1"
"60","LMBRD1","false","LMBRD1"
"2","HM13","false","HM13"
"2","ITM2B","false","ITM2B"
"2","GLA","false","GLA"
"2","GATA4","false","GATA4"
"2","PLAT","false","PLAT"
"2","RNF185","false","RNF185"
"2","KIAA1467","false","KIAA1467"
"60","PTTG1IP","false","PTTG1IP"
"2","CCDC66","false","CCDC66"
"2","TSPAN14","false","TSPAN14"
"2","ITGB5","false","ITGB5"
"2","IFNAR1","false","IFNAR1"
"2","ATF6","false","ATF6"
"2","NAGA","false","NAGA"
"2","ATP1B2","false","ATP1B2"
"2","CD46","false","CD46"
"337","GLB1","false","GLB1"
"5","ATP2A2","false","ATP2A2"
"2","ENPP1","false","ENPP1"
"287","ITGA6","false","ITGA6"
"2","ABCB1","false","ABCB1"
"2","ITGAV","false","ITGAV"
"36","P4HB","false","P4HB"
"194","HEXB","false","HEXB"
"14","IGF2R","false","IGF2R"
"227","LAMP2","false","LAMP2"
"46","LAMP1","false","LAMP1"
"86","CLU","false","CLU"
"71","HSPA5","false","HSPA5"
"95","LAMC1","false","LAMC1"
"200","SLC6A8","false","SLC6A8"
"59","SLC1A4","false","SLC1A4"
"2","BCAM","false","BCAM"
"2","HSPA13","false","HSPA13"
