target,prey,pInt
POLR2E,PPP1CA,0.92926966959684
POLR2E,HELB,0.981789112547886
POLR2E,POLR3G,0.999675133952689
POLR2E,POLR3C,0.996653550518451
POLR2E,PIH1D1,0.93111985446168
POLR2E,RECQL5,0.975879284151402
POLR2E,ZNF589,0.999785905530312
AKIRIN2,ACTA2,0.810758235674724
AKIRIN2,IPO9,0.962394980963407
AKIRIN2,UBAC1,0.998351586750692
AKIRIN2,RGPD3,0.949878278507521
AKIRIN2,RGPD8,0.999956202558923
AKIRIN2,RGPD5,0.99906419912654
AKIRIN2,KPNA4,0.786039969143862
AKIRIN2,RNF123,0.991035849867189
AKIRIN2,AKIRIN1,0.999520761492171
AKIRIN2,PSMA5,0.99979427509112
AKIRIN2,RAN,0.99999957697098
AKIRIN2,SPG21,0.999708151626502
AKIRIN2,PPID,0.76129376032647
AKIRIN2,TOMM34,0.996046906012437
PSMB3,PSMD1,0.857659198867264
PSMB3,PSMD13,0.90577756903354
PSMB3,PSME1,0.999919712572228
PSMB3,PSMA2,0.99999753665941
PSMB3,PSMA1,0.99998093331223
PSMB3,PSMA3,0.938044918057544
PSMB3,PSMB1,0.99995099256997
PSMB3,PSMA6,0.926500379606163
PSMB3,PSMD3,0.76719134990018
PSMB3,PSMA8,0.999999810825545
PSMB3,PSMA7,0.99999737863491
PSMB3,PSMD11,0.934469415710145
PSMB3,PSMC6,0.948658120610189
PSMB3,PSMC3,0.873425135139843
PSMB3,PSMC1,0.814147114181888
PSMB3,PSMC5,0.86276279673463
PSMB3,C20orf111,0.999986707498241
PSMB3,PSME2,0.999999318500522
PSMB3,PSMA4,0.908992583734842
PSMB3,PSMD14,0.784699259426206
PSMB3,PSMC2,0.879448520566855
PSMB3,PSMB7,0.99999946078429
PSMB3,PSMD8,0.9184192390069
PSMB3,PSMD7,0.827419267072706
PSMB3,FBXO7,0.99326757057862
PSMB3,POMP,0.999999974104792
PSMB3,PSMD6,0.852868922352358
PSMB3,PSMA5,0.99996309253031
PSMB3,PSME4,0.999990157565358
PSMB3,PSMG2,0.99992770532153
PSMB3,AKIRIN2,0.999998827864941
PSMB3,PSMB6,0.955799784323527
PSMB3,PSMB4,0.99999813640636
PSMB3,FAM192A,0.95774487176812
PSMB3,PSMG1,0.999863166181306
PSMB3,PSMF1,0.999746592244121
PSMB3,PSMB5,0.90552873573009
PSMB3,PSMB9,0.99999999569229
PSMB3,PSMB10,0.985495499121573
PSMB3,PSMG3,0.993959108854024
PSMB3,PSMG4,0.998016271402632
RAB1A,RAB8A,0.999640205137459
RAB1A,RAB1B,0.9999999999931
RAB1A,VPS13C,0.993929531965953
RAB1A,CHML,0.999639935154467
RAB1A,CHM,0.995047788436812
RAB1A,GDI1,0.99990245114538
RAB1A,GDI2,0.991697926732625
RAB1A,RABGGTA,0.931988368796436
RAB1A,EEF1A2,0.980164621933995
RAB1A,RABIF,0.98524922594786
RAB30,USP4,0.973496541881959
RAB30,COG4,0.756562688136299
RAB30,TRAPPC4,0.869297815873973
RAB30,CHML,0.999990383350873
RAB30,CHM,0.99997209203388
RAB30,HTT,0.999865776959104
RAB30,MEMO1,0.767921725479178
RAB30,CUX1,0.951776736416855
RAB30,XPNPEP1,0.985642202519507
RAB30,VPS13C,0.98883219753582
RAB30,TRAPPC10,0.987298983142009
RAB30,TRAPPC9,0.993441700559597
RAB30,UBB,0.948131682734539
RAB30,RABGGTA,0.897172703473703
RAB30,UHRF1BP1,0.999430935934154
RAB30,ACOX1,0.882144085969838
RAB30,D2HGDH,0.999677633211647
RAB30,COG3,0.873925896284603
RAB30,DTNA,0.959303610503572
RAB30,DPH1,0.915595737531134
RAB30,PHLDB3,0.992125596027647
RAB30,VASP,0.996877194851469
RAB30,RANGRF,0.999348151844031
RAB30,LLGL2,0.989257758348445
RAB30,F8A1,0.999955119335286
RAB6B,RAB6A,0.999999269852446
RAB6B,RAB6C,0.999999761840702
RAB6B,RNF20,0.850476495415284
RAB6B,SCCPDH,0.781294973690031
RAB6B,CHML,0.99999750503712
RAB6B,CHM,0.999998553121625
RAB6B,FLYWCH2,0.805640299120313
RAB6B,SBF1,0.99997112523958
RAB6B,OCRL,0.962073782673014
RAB6B,GDI1,0.9999995439359
RAB6B,RAP1GDS1,0.774855976939467
RAB6B,RABGGTB,0.971941675006417
RAB6B,TARBP1,0.995443624721896
RAB6B,RABGGTA,0.999871942414113
RAB6B,ACOX1,0.880496608097276
RAB6B,CCDC117,0.873481243451088
RAB6B,USP32,0.999979803046442
RAB6B,MTMR1,0.981689614607615
RAB6B,CUL9,0.998302264675193
RAB6B,RAB41,0.999029607632297
RAB7L1,ITPR2,0.999984051639423
RAB7L1,ITPR3,0.99999337465728
RAB7L1,ITPR1,0.999979562257214
RAB7L1,CHML,0.930462025491703
RAB7L1,CHM,0.939685784669894
RAB7L1,ATP7A,0.886970645359756
RAB7L1,RABGGTA,0.981600211848263
RGS2,MST4,0.87418331165786
RGS2,NISCH,0.797893152261785
RGS2,NINL,0.999999990127853
RGS2,METAP2,0.94334328254968
RGS2,PTPN13,0.999997453506913
RGS2,MIPOL1,0.99999979038645
RGS2,KBTBD7,0.766037748894853
RGS2,STXBP4,0.973891936888731
RGS2,SERPINA10,0.986491270049484
RGS2,FAM40A,0.758010421270415
RGS4,PREPL,0.940884523886881
RGS4,PAK2,0.921506726947173
RNASE9,MAP2K1,0.937215175820827
RNASE9,PPME1,0.806761374300131
RPL13A,RPL26,0.85992736999934
RPL13A,RPL9,0.85039650482097
RPL13A,PRPF4B,0.954821704322332
RPL13A,RPL4,0.83400514685422
RPL13A,RPF1,0.9979969789257
RPL13A,YBX1,0.77241272284369
RPL13A,C16orf88,0.92980354792968
RPL13A,BMS1,0.98425845073351
RPL13A,RPL7A,0.85409778407261
RPL13A,YTHDC2,0.837580948503576
RPL13A,POP1,0.804945105198548
RPL13A,MYBBP1A,0.91736991730141
RPL13A,URB2,0.938738033453406
RPL13A,DDX24,0.920477273275612
RPL13A,FTSJ3,0.96276059584613
RPL13A,MRPS26,0.7501268498144
RPL13A,VPRBP,0.798795399718197
RPL13A,ZNF574,0.78899113344821
RPL13A,ZNF791,0.998633616636244
RPL13A,RPLP0,0.87113984318911
RPL13A,RPL3,0.76648903796395
RPL13A,ZNF92,0.980431097308906
RPL13A,ZNF431,0.854685053544812
RPL13A,ZNF184,0.988916945765041
RPL13A,ZNF107,0.997842900063856
RPL13A,PDCD11,0.9972729347869
RPL13A,ZFP62,0.929735157266949
RPL13A,ZNF629,0.978502990756889
RPL13A,TAF1A,0.99786600448493
RPL13A,SRPK1,0.78777912208418
RPL13A,SRPK2,0.84694854202249
RPL13A,GZF1,0.774411413320606
RPL13A,STAU1,0.94526730429242
RPL13A,STAU2,0.92405087114633
RPL13A,NAT10,0.88706645403972
RPL13A,DDX56,0.919633944158592
RPL13A,DDX27,0.893904974081312
RPL13A,CEBPZ,0.994409306877978
RPL13A,RPL15,0.86638980098205
RPL13A,AATF,0.903945418882063
RPL13A,NOL8,0.99937159974979
RPL13A,RSL1D1,0.94627312370455
RPL13A,HP1BP3,0.91202143284195
RPL13A,REXO4,0.99436100200094
RPL13A,DDX31,0.99460344748645
RPL13A,DHX8,0.96702314017464
RPL13A,IMP4,0.848221886731497
RPL13A,PATZ1,0.750111820055105
RPL13A,RPS3A,0.88837478008558
RPL13A,MRPL32,0.979462381469159
RPL13A,MRPL11,0.923136598481513
RPL13A,URB1,0.996794257379455
RPL13A,PPAN-P2RY11,0.809334930805801
RPL13A,RPL13,0.97488396958459
RPL13A,C7orf50,0.934041202744944
RPL13A,RRP8,0.97125430333566
RPL13A,RSBN1L,0.99569779504387
RPL13A,RSBN1,0.98247794398863
RPL13A,ZC3HAV1,0.89397606674878
RPL13A,HIST1H2AG,0.928032686786147
RPL13A,MRPL40,0.910709409287954
RPL13A,SRRM1,0.881893363307216
RPL13A,NVL,0.979527501174064
RPL13A,UTP23,0.88320484685393
RPL13A,DNTTIP2,0.825280255375695
RPL13A,SPATS2L,0.853314642928072
RPL13A,TTF1,0.935120243070234
RPL13A,MRPL1,0.888006549708768
RPL13A,SURF6,0.98899906029083
RPL13A,CDK12,0.996223328479767
RPL13A,CDK13,0.772285038323424
RPL13A,RRP1B,0.971213536452977
RPL13A,RPS6,0.90586526929206
RPL13A,ZCCHC17,0.88573771186378
RPL13A,SRP68,0.75784329700643
RPL13A,RBMX2,0.96900047918931
RPL13A,WDR89,0.995854446772722
RPL13A,ZNF777,0.97655565855324
RPL13A,MRPL24,0.920351343584093
RPL13A,MRPL45,0.915399247407079
RPL13A,SART3,0.88855523577768
RPL13A,RPS15,0.906774724404426
RPL13A,KRR1,0.92511230248648
RPL13A,RBM34,0.94411594591774
RPL13A,MRPL28,0.993287328815269
RPL13A,RPL32,0.89350253119204
RPL13A,NOC3L,0.981271429198848
RPL13A,LYAR,0.92513483804508
RPL13A,ZCCHC6,0.955143515351695
RPL13A,BRIX1,0.95961614825834
RPL13A,CHD3,0.9305069175247
RPL13A,DDX54,0.953579523668738
RPL13A,DDX18,0.768773405338241
RPL13A,MRPL9,0.986224283203656
RPL13A,RPL17,0.97167468273196
RPL13A,NGDN,0.858087712432734
RPL13A,BBX,0.986717846119435
RPL13A,RPS27A,0.999913437004741
RPL13A,EME1,0.953763153017727
RPL13A,MRPL55,0.919839701405883
RPL13A,C7orf30,0.93181842205256
RPL13A,KIAA0020,0.95768005373224
RPL13A,MRPL47,0.94516459041894
RPL13A,MRPL16,0.974711644260265
RPL13A,ZNF771,0.843951041800296
RPL13A,ZNF770,0.984479066384898
RPL13A,MLL,0.831232507510413
RPL13A,SPTY2D1,0.9156588994196
RPL13A,ZBTB11,0.854374279868508
RPL13A,RPL7L1,0.79871455741337
RPL13A,MRPL19,0.794737942826192
RPL13A,WDR36,0.979245626307524
RPL13A,TAF1D,0.998209058708426
RPL13A,SREK1,0.834562354157064
RPL13A,NKTR,0.987120433094776
RPL13A,ZC3H4,0.976037837788097
RPL13A,MRPL2,0.91361768034742
RPL13A,MPHOSPH10,0.91829472609853
RPL13A,RPL30,0.80539514606652
RPL13A,NLE1,0.977150638009774
RPL13A,PRDM15,0.836426618102409
RPL13A,SRSF5,0.82436259586212
RPL13A,SRSF6,0.82965357960266
RPL13A,MRPL17,0.97662960391478
RPL13A,RPP40,0.771177146686156
RPL13A,DGCR8,0.98637233409653
RPL13A,DDX51,0.986235546392349
RPL13A,CCDC106,0.995172457430882
RPL13A,GTPBP10,0.996791014733104
RPL13A,TAF1C,0.9697588790439
RPL13A,SDAD1,0.990960381409901
RPL13A,ZFC3H1,0.89462589231407
RPL13A,CENPC1,0.982455697291862
RPL13A,TRMT1L,0.99642121220087
RPL13A,GADD45GIP1,0.933920837743389
RPL13A,TAF1B,0.98522960489404
RPL13A,MINA,0.920805721425344
RPL13A,MRPL15,0.904673904596321
RPL13A,ZCRB1,0.89505628252708
RPL13A,PRKRA,0.9755739074573
RPL13A,LENG8,0.926264158935807
RPL13A,DDX55,0.92345805856846
RPL13A,RBAK,0.877668969043854
RPL13A,BUD13,0.91412507254815
RPL13A,TARBP2,0.814344308137563
RPL13A,MRPS30,0.8330306363638
RPL13A,TRIM41,0.941398046339837
RPL13A,MRPS18C,0.94553307655525
RPL13A,ZNF48,0.99647826703991
RPL13A,ZC3H10,0.904929143161282
AMTN,CLCC1,0.77464965806307
AMTN,PPID,0.76129376032647
AMTN,LRRC40,0.948991506858371
AMTN,SERPINF1,0.862911669849619
RPL15,RPL26,0.8896788870835
RPL15,NAP1L1,0.81560467392232
RPL15,EXOSC10,0.763335737308785
RPL15,BMS1,0.979219937808944
RPL15,RPL7A,0.8553540327536
RPL15,SPHK2,0.999986134570421
RPL15,PNMAL1,0.95636667128765
RPL15,YTHDC2,0.914598992359882
RPL15,H2AFY,0.867697885031988
RPL15,NPM1,0.94932190008161
RPL15,GTF3C2,0.77602327847593
RPL15,URB2,0.997036371862204
RPL15,DDX24,0.958494255849647
RPL15,FTSJ3,0.75298344265378
RPL15,VPRBP,0.997903595725675
RPL15,IPO7,0.865811684561102
RPL15,RPLP0,0.9066134301763
RPL15,RPL3,0.79431838941857
RPL15,ZNF195,0.966602518959084
RPL15,ZNF714,0.999394687502316
RPL15,ZNF624,0.779179940853984
RPL15,PDCD11,0.99912557881048
RPL15,SRPK1,0.854488389816938
RPL15,SRPK2,0.95063408240661
RPL15,ZNF512,0.84574865138394
RPL15,DNAJC13,0.900237901518817
RPL15,DKC1,0.77657013374512
RPL15,STAU1,0.8333925465105
RPL15,TSPYL1,0.97769243983806
RPL15,ZC3H18,0.97666970448432
RPL15,NSA2,0.9907970823735
RPL15,GTF3C3,0.87551777057555
RPL15,CEBPZ,0.95382684049573
RPL15,MYBBP1A,0.92811548077745
RPL15,SPATA5,0.975093456869311
RPL15,ARMCX3,0.787400740062073
RPL15,TRIM25,0.810353574846954
RPL15,KIF23,0.988605180602855
RPL15,NOL8,0.999806338121186
RPL15,REXO4,0.99188260797439
RPL15,RRP12,0.776310131739785
RPL15,DDX10,0.846091959013821
RPL15,RPS3A,0.92276785433524
RPL15,UBE2O,0.97666189982506
RPL15,CCDC59,0.78081314799223
RPL15,URB1,0.999279768425503
RPL15,RRP8,0.99201012943637
RPL15,RSBN1,0.91861748736004
RPL15,ZC3HAV1,0.84554176403177
RPL15,NVL,0.973164066797377
RPL15,TTF1,0.756525479715962
RPL15,ZFP62,0.756080671146166
RPL15,SURF6,0.77577504012756
RPL15,GTPBP4,0.862901444436026
RPL15,LYAR,0.90424781559191
RPL15,KIAA0020,0.99820719502566
RPL15,SRSF1,0.87312749522201
RPL15,RPS6,0.93580409506955
RPL15,NOP2,0.85849107511953
RPL15,SPATA5L1,0.99699507799104
RPL15,TOP2A,0.979513960867258
RPL15,ZCCHC6,0.999414047827217
RPL15,GNL2,0.98705228111699
RPL15,SAP30,0.97548736427966
RPL15,RBM4,0.87591146243504
RPL15,ABT1,0.94726553901518
RPL15,GPATCH4,0.87556675661493
RPL15,CCDC86,0.988712424375384
RPL15,TEX10,0.980590931247234
RPL15,RBM34,0.96971504184429
RPL15,GTF3C6,0.979928127188663
RPL15,PWP1,0.949718044561612
RPL15,DHX36,0.981739574016608
RPL15,BRIX1,0.971215617415351
RPL15,RSL24D1,0.84741172439977
RPL15,DDX54,0.927470719668058
RPL15,C17orf79,0.99957806902109
RPL15,MLF1IP,0.97562322488859
RPL15,ZRANB2,0.8952210446995
RPL15,MDM2,0.994499325883579
RPL15,KRR1,0.82094163094715
RPL15,KIAA0913,0.999666200585341
RPL15,CLNS1A,0.870633760204718
RPL15,CENPC1,0.999953849210155
RPL15,HERC5,0.842799994026012
RPL15,KLHDC3,0.99963127058722
RPL15,DDX55,0.75862214162091
RPL15,NOL6,0.906157091117236
RPL15,SENP3,0.97256537453118
RPL15,RBM5,0.83678904443727
RPL15,SPTY2D1,0.97522891506088
RPL15,RPL7L1,0.86596592898439
RPL15,DUSP11,0.907807984457685
RPL15,NKTR,0.999545837400031
RPL15,MCM10,0.837509291522824
RPL15,FAM192A,0.919197369232456
RPL15,SDAD1,0.91715664468078
RPL15,RPF2,0.988683767699138
RPL15,NLE1,0.999990764315635
RPL15,ASH1L,0.923909595162121
RPL15,PURA,0.787118549430491
RPL15,DDX51,0.986462860012696
RPL15,PPAN-P2RY11,0.824287059205065
RPL15,TAF1C,0.807763734559375
RPL15,FNTA,0.7882736219314
RPL15,BBX,0.98636885493926
RPL15,TSPYL2,0.999555009636573
RPL15,U2SURP,0.85243756988747
RPL15,PRKRA,0.98237445030718
RPL15,TAF1B,0.87396204854816
RPL15,CDK12,0.954370329762454
RPL15,ZMYND8,0.92993833141925
RPL15,ZNF687,0.853582976266128
RPL15,TRIM41,0.954130071791133
RPL15,TRMT1L,0.90391935333416
RPL15,NSMCE4A,0.85996531973427
RPL15,SRSF8,0.993951713705357
RPL15,NSUN4,0.968479970567751
RPL15,PHF10,0.822184675102533
RPL15,TOPORS,0.974551353734915
RPL15,CLASP2,0.935057172055077
SARNP,ZC3H14,0.9992184664499
SARNP,ACIN1,0.908390750247603
SARNP,THOC1,0.7667888262951
SARNP,PPP2R2D,0.847157809712195
SARNP,PPIG,0.820680234401696
SARNP,RNPS1,0.76846316856997
SARNP,ZC3H11A,0.9999411819337
SARNP,CCDC9,0.999056456346097
SARNP,KBTBD7,0.98932240833635
SARNP,CHTOP,0.93283280386916
SARNP,MAGOH,0.925523052299325
SARNP,DDX39A,0.91973546111826
SARNP,DDX39B,0.91460351965541
SARNP,CRIP2,0.815707273775968
SARNP,FYTTD1,0.999512570164589
STXBP6,ALS2,0.9999990646273
STXBP6,NAPA,0.973687098729122
STXBP6,STX4,0.999163853720505
STXBP6,XPNPEP1,0.929848853628566
STXBP6,STX6,0.939297784546099
STXBP6,NAPG,0.99951331083777
STXBP6,STX12,0.990165518304091
STXBP6,SNAP23,0.771816737132358
STXBP6,STX7,0.99999889879813
STXBP6,ATG7,0.993501824517959
STXBP6,STX1A,0.99997754753413
STXBP6,SNAP29,0.907715396526229
STXBP6,STX8,0.997720680572367
STXBP6,STX3,0.999929987649832
STXBP6,STX10,0.879460965238691
STXBP6,VTI1B,0.996191527833156
TCEANC2,PHKA2,0.992075905809113
TCEANC2,UBXN7,0.998734216868079
TCEANC2,VPRBP,0.994846915758214
TCEANC2,HTATSF1,0.919027301148584
TCEANC2,ANKRD17,0.954344905930768
TCEANC2,ANKHD1-EIF4EBP3,0.999926818883685
TCEANC2,UBE2R2,0.999403218063054
TCEANC2,CDC34,0.998748185170308
TCEANC2,SLC4A1AP,0.992819242763821
TCEANC2,FAM21B,0.998726794448266
TCEANC2,RAD18,0.998832129431737
TCEANC2,WDR70,0.999962167828774
TCEANC2,KIAA1033,0.926408830454563
TCEANC2,DCAF16,0.999276648514844
TCEANC2,ARIH2,0.767657205625906
TCEANC2,C18orf25,0.858606887546733
TCEANC2,ARIH1,0.999377851216311
TMEM199,VMA21,0.999175991078166
TMEM199,CLTCL1,0.846497519476235
TMEM199,ATP6V0A2,0.99999997762297
TMEM199,ATP6AP2,0.99998981948651
TMEM199,ATP6V0D1,0.99995535497587
TMEM199,C19orf6,0.965158443798864
TMEM199,FZD2,0.908050832723187
TMEM199,KIAA0368,0.786590190683567
TMEM199,ATP6V0C,0.970976605993156
TMEM199,CCDC115,0.994249165071598
TRPT1,DYNC1LI1,0.99963435078236
TRPT1,ZYG11B,0.774027919118065
TRPT1,FAM40A,0.920385206807782
TRPT1,SERPINA10,0.833669782531536
UBE2E3,UBB,0.999996008790733
UBE2E3,RNF25,0.99999999999993
UBE2E3,USP15,0.999998227472741
UBE2E3,PECR,0.99999725624155
UBE2E3,CSNK2A2,0.867457386036126
UBE2E3,RNF10,0.999999969723875
UBE2E3,OTUB1,0.996554758904209
UBE2E3,RNF220,0.999850769345635
UBE2E3,PCGF3,0.978831748942457
UBE2E3,RCBTB2,0.997858231986433
UBE2E3,TOPORS,0.999871562364658
WDYHV1,EIF4G3,0.997915540810211
WDYHV1,R3HDM1,0.992659071228529
WDYHV1,MTMR4,0.767739385170824
WDYHV1,BIRC2,0.999993514729814
WDYHV1,RAD54L,0.999999999948075
WDYHV1,ARFGAP3,0.999999935176021
WDYHV1,TRIM24,0.99907747054972
WDYHV1,ASPH,0.963734150826196
WDYHV1,NUP35,0.954152136175785
WDYHV1,DMXL2,0.837639974975962
WDYHV1,TRIM33,0.999997646692645
WDYHV1,C2orf7,0.998912175618594
WDYHV1,TRAF2,0.999640243580612
WDYHV1,NDC80,0.996728560854983
WDYHV1,SRRT,0.889323988389099
WDYHV1,NFATC2IP,0.999991690351237
WDYHV1,CCDC21,0.998736174443559
WDYHV1,PKP2,0.82931577514009
WDYHV1,LPP,0.998884199078595
WDYHV1,HTRA2,0.927198012962193
WDYHV1,TRMT1,0.984473645614232
WDYHV1,ERN1,0.999973944149411
WDYHV1,HMGCL,0.996672533066886
WDYHV1,SBNO1,0.99999988568567
WDYHV1,RPS6KA3,0.995443949533739
WDYHV1,KIF2C,0.790891624502515
WDYHV1,SHB,0.999999123517025
WDYHV1,GNPTG,0.934758995597292
WDYHV1,ZHX3,0.999620979693672
WDYHV1,GTPBP5,0.999973057288059
WDYHV1,NUF2,0.917501017496581
WDYHV1,INPP4A,0.999552533445452
WDYHV1,ZNF639,0.999729588539275
WDYHV1,ZBTB2,0.999480686489958
WDYHV1,SIX4,0.999862048512128
WDYHV1,CRTC2,0.997156020686293
WDYHV1,QRICH1,0.945004099182754
WDYHV1,GFER,0.944876860166139
WDYHV1,FAM122B,0.856270120897369
WDYHV1,AXIN1,0.99319602866843
WDYHV1,NET1,0.999709678821926
ZFAND6,BIRC2,0.9959419416203
ZFAND6,TRAF2,0.998706285361118
ZNF323,YTHDC2,0.811717001420774
ZNF323,PIP5K1A,0.952225470615172
ZNF323,DHX57,0.875801025760456
ZNF323,BBX,0.801519119928167
ZNF323,MTMR4,0.753873742759585
ZNF323,TRMT1L,0.912918902490866
ZNF323,LENG8,0.829040845552786
ZNF323,NOL8,0.840624085431452
ZNF684,POTEE,0.997814818735907
ZNF684,AGXT2L2,0.818561501188548
ZNF684,GAPDHS,0.997253090359075
ZNF684,TRIM28,0.93068379833908
ZNF684,CLCC1,0.888058610162138
ZNF684,MTMR4,0.804746492089969
C12orf49,SEL1L,0.767674861228291
C12orf49,ATP2B2,0.773390786380759
C12orf49,CANX,0.831703611733449
C12orf49,SCCPDH,0.781294973690031
C12orf49,PEX19,0.956159214886752
C12orf49,KNTC1,0.99695483487912
C12orf49,PLSCR1,0.999732030292203
C12orf49,HTRA1,0.998461507930382
C12orf49,ARV1,0.867870924150597
C12orf49,SLC30A7,0.820367215027739
C12orf49,ASPHD2,0.997392042945191
C12orf49,COX4NB,0.75599832172563
C16orf45,POLE,0.937804930469857
C16orf45,SPAG9,0.997679181481147
C16orf45,ACTR1B,0.92253418551422
C16orf45,DCTN1,0.821019965105308
C16orf45,UBR3,0.99941848096059
C16orf45,CCDC101,0.999989508823032
C16orf45,ZYG11A,0.999248310262016
C16orf45,UBE2E3,0.999985216050175
C16orf45,ATE1,0.982750202179358
C16orf45,BFSP1,0.999999793556315
C16orf45,WDFY1,0.980779780502733
C16orf45,ACTR10,0.983919809654113
C16orf45,DCTN4,0.844875780368309
C16orf45,POLE2,0.970016820038409
C16orf45,FHL2,0.868542454679234
C16orf45,DCTN6,0.950438405576483
C4orf43,TNPO2,0.999641975868062
C4orf43,TNPO1,0.987493544044562
C4orf43,RBM12,0.957073236908961
C4orf43,CLCC1,0.78600293889607
C4orf43,MID1IP1,0.899521292906177
C4orf43,PPID,0.814215785562833
C4orf43,PHF3,0.784632115732643
CD300E,LOC100507680,0.986198384589314
CD300E,SPPL2B,0.847216357974013
CD300E,POMT2,0.760081465234339
CD300E,SERPINA10,0.867210491708161
CD83,BTAF1,0.842460756734627
CD83,CAND2,0.807912221285178
CD83,ATP2B2,0.983209194795113
CD83,NDFIP1,0.814057059754023
CD83,SLC30A1,0.999917056182117
CD83,PI4KA,0.809078017363922
CD83,TNPO2,0.804445734311219
CD83,TMEM192,0.892766059760288
CD83,NDST1,0.999785231134362
CD83,TSC2,0.934335635796738
CD83,SLC30A5,0.927916569924609
CD83,VANGL1,0.810714183921447
CD83,KIAA1524,0.968747048335562
CD83,TBRG4,0.933734103429844
CD83,THADA,0.902941082024586
CD83,ZDHHC13,0.75492656264621
CD83,ATP7A,0.999160016275377
CD83,CD320,0.867400372460453
CD83,RADIL,0.999199031044472
CD83,SLC7A2,0.999906447353133
CD83,USP8,0.994945737381226
CD83,BMPR1A,0.917559152697426
CD83,STEAP3,0.83628095634225
CD83,C1orf112,0.999748173365285
CD83,MTOR,0.907514322275819
CD83,GRK6,0.95245458548007
CD83,CERK,0.979339337450536
CD83,DAB2IP,0.97711330308483
CD83,UGCG,0.999552747986521
CD83,XPO6,0.97365151747568
CD83,STAG1,0.920341956028381
CD83,STAG2,0.87248330484123
CD83,PTPRD,0.979329046207712
CD83,RHOBTB3,0.966979384934974
CD83,PIGA,0.845333184789317
CD83,USP32,0.860065888882251
CD83,ABCD4,0.790300116483401
CD83,BMPR2,0.821836665464887
ANKRD10,DPP9,0.933971049760906
FAM167A,UBE3A,0.893971036929797
FAM167A,RABEP2,0.761634221072978
FAM167A,NYNRIN,0.999997511759254
FAM167A,CEP250,0.999997036461925
FAM167A,HAUS1,0.918776788099902
FAM167A,NEFM,0.998640900706935
FAM167A,PRPH,0.999937061638755
FAM167A,DCP1B,0.998785104559211
FAM167A,CDC42BPA,0.999998728160743
FAM167A,CDC42BPG,0.999999975165938
FAM167A,CDC42BPB,0.999997630454485
FAM167A,UTRN,0.984835300731872
FAM167A,PRPF19,0.856889382418818
FAM167A,ZWINT,0.853851497620963
FAM167A,MIA3,0.990123440553202
FAM167A,CEP110,0.999999494569036
FAM167A,KIAA1598,0.999979428891716
FAM167A,PLEKHG4,0.993416046719314
FAM167A,LIN9,0.993144875241243
FAM167A,HARS2,0.954616291145136
FAM167A,CCDC122,0.999855445139171
FAM167A,MID1,0.999417244533257
FAM167A,CCDC102A,0.894444554873565
FAM167A,C17orf70,0.817570966295357
FAM167A,CCDC18,0.999980682796668
FAM167A,TSPAN2,0.946041139970033
FAM167A,APPL1,0.96948263575681
FAM167A,CEP55,0.999955019250161
FAM167A,NDE1,0.761498994103024
FAM167A,CCDC22,0.996652397007273
FAM167A,BCAS2,0.911376552812043
FAM167A,VPS16,0.759961037984817
FAM167A,KIAA1712,0.999938241964738
FAM167A,COMMD8,0.911816544781887
FAM167A,DTNA,0.970981569975724
FAM167A,MORC4,0.998655206583162
FAM167A,NPHP3,0.990783090883863
FAM167A,COMMD3,0.934811154582318
FAM167A,COMMD1,0.925681152399088
FAM167A,GMCL1,0.99408364412788
FAM167A,IFFO1,0.914118004645809
FAM167A,NES,0.80106256888076
FAM167A,CARD10,0.999850158110155
C19orf40,FANCM,0.999999616250401
FAM60A,ING2,1.0
FAM60A,SAP30,0.9999999999998
FAM60A,SAP30L,0.999999762590393
FAM60A,RBBP4,0.99999999342142
FAM60A,RBBP7,0.99999999995144
FAM60A,HDAC1,0.99999999935841
FAM60A,HDAC2,0.996107124368611
FAM60A,ARID4A,0.99999999994275
FAM60A,SIN3A,0.999999860368349
FAM60A,SIN3B,0.999996540703032
FAM60A,CST6,0.977598702449231
FAM60A,SAP130,0.999999992080009
FAM60A,ARID4B,0.999999987660428
FAM60A,CALML5,0.967741866329405
FAM60A,TNRC18,0.999997949242916
FAM60A,XRCC4,0.999716514469452
FAM60A,BRMS1L,0.999999574709313
FAM60A,BAHCC1,0.999999221780217
FAM60A,ACADVL,0.988593979847626
FAM60A,SERPINA3,0.919041510305281
FAM60A,DHRS4,0.983971453159021
FAM60A,ZMYM6,0.951479060944018
FAM60A,S100A9,0.794674324469623
FAM60A,SERPINB4,0.991626913025435
FAM60A,SERPINB3,0.768049575489372
FAM60A,CALML3,0.962416431300273
FAM60A,SQRDL,0.998661616544387
FAM60A,LCN2,0.990048443920636
FAM60A,SUDS3,0.99999991945451
FAM60A,GM2A,0.893458665212032
FAM60A,S100A7,0.924772774620916
FAM60A,IVL,0.981693529119528
FAM60A,RAB25,0.980152240042209
FAM60A,FOXK2,0.99984360543542
FAM60A,FOXK1,0.991038601649757
FAM60A,ING1,0.99999999999633
FAM60A,TYMP,0.993103334538505
FAM60A,BRMS1,0.999999825043102
FAM60A,NDRG1,0.999591303382938
FAM73B,UBB,0.999905695524531
FAM73B,NIF3L1,0.832291428106813
FAM73B,HSPA8,0.931870240609408
GRB2,WIPF2,0.999999984525292
GRB2,ARAP1,0.999999997133765
GRB2,PIK3CB,0.79791838148015
GRB2,WASL,0.99999999426805
GRB2,CBLB,0.99999999485439
