,complex,gene_names
6566,1191,WDR41
6567,1192,GNB1
6568,1192,GNAI1
6569,1192,GNG7
6570,1193,GNG7
6571,1193,GNB2
6572,1193,GNAI1
6573,1194,GNG7
6574,1194,GNB3
6575,1194,GNAI1
6576,1195,GNG7
6577,1195,GNAI1
6578,1195,GNB4
6579,1196,GNB5
6580,1196,GNG7
6581,1196,GNAI1
6582,1197,GNB1
6583,1197,GNG8
6584,1197,GNAI1
6585,1198,GNB2
6586,1198,GNAI1
6587,1198,GNG8
6588,1199,GNB3
6589,1199,GNAI1
6590,1199,GNG8
6591,1200,GNAI1
6592,1200,GNB4
6593,1200,GNG8
6594,1201,GNB5
6595,1201,GNAI1
6596,1201,GNG8
6597,1202,GNB1
6598,1202,GNG10
6599,1202,GNAI1
6600,1203,GNG10
6601,1203,GNB2
6602,1203,GNAI1
6603,1204,GNB3
6604,1204,GNG10
6605,1204,GNAI1
6606,1205,GNG10
6607,1205,GNAI1
6608,1205,GNB4
6609,1206,GNB5
6610,1206,GNG10
6611,1206,GNAI1
6612,1207,GNB1
6613,1207,GNG11
6614,1207,GNAI1
6615,1208,GNG11
6616,1208,GNB2
6617,1208,GNAI1
6618,1209,GNB3
6619,1209,GNG11
6620,1209,GNAI1
6621,1210,GNG11
6622,1210,GNAI1
6623,1210,GNB4
6624,1211,GNB5
6625,1211,GNG11
6626,1211,GNAI1
6627,1212,GNB2
6628,1212,GNAI1
6629,1212,GNG12
6630,1213,GNB3
6631,1213,GNAI1
6632,1213,GNG12
6633,1214,GNAI1
6634,1214,GNB4
6635,1214,GNG12
6636,1215,GNB5
6637,1215,GNAI1
6638,1215,GNG12
6639,1216,GNB1
6640,1216,GNAI1
6641,1216,GNG13
6642,1217,GNB2
6643,1217,GNAI1
6644,1217,GNG13
6645,1218,GNB3
6646,1218,GNAI1
6647,1218,GNG13
6648,1219,GNAI1
6649,1219,GNB4
6650,1219,GNG13
6651,1220,GNB5
6652,1220,GNAI1
6653,1220,GNG13
6654,1221,GNB1
6655,1221,GNAS
6656,1221,GNGT1
6657,1222,ASAH1
6658,1222,PSAP
6659,1222,NR5A1
6660,1223,SPAG1
6661,1223,DNAAF5
6662,1223,DNAAF2
6663,1224,VRK1
6664,1224,NBN
6665,1224,RNF8
6666,1225,PLAUR
6667,1225,PLG
6668,1225,PLAU
6669,1225,IGF2R
6670,1225,TGFB1
6671,1226,TIMM44
6672,1226,HSPA9
6673,1226,GRPEL2
6674,1226,GRPEL1
6675,1227,PRKAR2A
6676,1227,GSK3B
6677,1227,GSKIP
6678,1227,DNM1L
6679,1228,CCDC93
6680,1228,COMMD6
6681,1228,COMMD1
6682,1229,WASH1
6683,1229,CCDC22
6684,1229,CCDC93
6685,1229,C16ORF62
6686,1229,FAM21C
6687,1230,VCP
6688,1230,DERL1
6689,1230,SELK
6690,1231,SEC24B
6691,1231,SREBF1
6692,1231,SCAP
6693,1231,SEC23A
6694,1232,SEC24B
6695,1232,SEC23A
6696,1232,PREB
6697,1232,SAR1B
6698,1232,SEC23IP
6699,1233,GNB2
6700,1233,GNAS
6701,1233,GNGT1
6702,1234,GNB3
6703,1234,GNAS
6704,1234,GNGT1
6705,1235,GNAS
6706,1235,GNGT1
6707,1235,GNB4
6708,1236,GNB5
6709,1236,GNAS
6710,1236,GNGT1
6711,1237,GNG2
6712,1237,GNB2
6713,1237,GNAS
6714,1238,GNB3
6715,1238,GNG2
6716,1238,GNAS
6717,1239,GNG2
6718,1239,GNAS
6719,1239,GNB4
6720,1240,GNB5
6721,1240,GNG2
6722,1240,GNAS
6723,1241,GNB1
6724,1241,GNAS
6725,1241,GNG3
6726,1242,GNB2
6727,1242,GNAS
6728,1242,GNG3
6729,1243,GNB3
6730,1243,GNAS
6731,1243,GNG3
6732,1244,GNAS
6733,1244,GNG3
6734,1244,GNB4
6735,1245,GNB5
6736,1245,GNAS
6737,1245,GNG3
6738,1246,GNG4
6739,1246,GNB1
6740,1246,GNAS
6741,1247,GNG4
6742,1247,GNB2
6743,1247,GNAS
6744,1248,GNB3
6745,1248,GNG4
6746,1248,GNAS
6747,1249,GNG4
6748,1249,GNAS
6749,1249,GNB4
6750,1250,GNB5
6751,1250,GNG4
6752,1250,GNAS
6753,1251,GNB1
6754,1251,GNAS
6755,1251,GNG5
6756,1252,GNB2
6757,1252,GNAS
6758,1252,GNG5
6759,1253,GNB3
6760,1253,GNAS
6761,1253,GNG5
6762,1254,GNAS
6763,1254,GNG5
6764,1254,GNB4
6765,1255,GNB5
6766,1255,GNAS
6767,1255,GNG5
6768,1256,GNG7
6769,1256,GNB1
6770,1256,GNAS
6771,1257,GNG7
6772,1257,GNB2
6773,1257,GNAS
6774,1258,GNG7
6775,1258,GNB3
6776,1258,GNAS
6777,1259,GNG7
6778,1259,GNAS
6779,1259,GNB4
6780,1260,GNB5
6781,1260,GNG7
6782,1260,GNAS
6783,1261,GNB1
6784,1261,GNAS
6785,1261,GNG8
6786,1262,GNB2
6787,1262,GNAS
6788,1262,GNG8
6789,1263,GNB3
6790,1263,GNAS
6791,1263,GNG8
6792,1264,GNAS
6793,1264,GNB4
6794,1264,GNG8
6795,1265,GNB5
6796,1265,GNAS
6797,1265,GNG8
6798,1266,GNG10
6799,1266,GNB1
6800,1266,GNAS
6801,1267,GNG10
6802,1267,GNB2
6803,1267,GNAS
6804,1268,GNB3
6805,1268,GNG10
6806,1268,GNAS
6807,1269,GNG10
6808,1269,GNAS
6809,1269,GNB4
6810,1270,GNB5
6811,1270,GNG10
6812,1270,GNAS
6813,1271,GNG11
6814,1271,GNB1
6815,1271,GNAS
6816,1272,GNG11
6817,1272,GNB2
6818,1272,GNAS
6819,1273,GNB3
6820,1273,GNG11
6821,1273,GNAS
6822,1274,GNG11
6823,1274,GNAS
6824,1274,GNB4
6825,1275,GNB5
6826,1275,GNG11
6827,1275,GNAS
6828,1276,GNB1
6829,1276,GNAS
6830,1276,GNG12
6831,1277,GNB2
6832,1277,GNAS
6833,1277,GNG12
6834,1278,GNB3
6835,1278,GNAS
6836,1278,GNG12
6837,1279,GNAS
6838,1279,GNB4
6839,1279,GNG12
6840,1280,GNB5
6841,1280,GNAS
6842,1280,GNG12
6843,1281,GNB1
6844,1281,GNAS
6845,1281,GNG13
6846,1282,GNB2
6847,1282,GNAS
6848,1282,GNG13
6849,1283,GNB3
6850,1283,GNAS
6851,1283,GNG13
6852,1284,GNAS
6853,1284,GNB4
6854,1284,GNG13
6855,1285,GNB5
6856,1285,GNAS
6857,1285,GNG13
6858,1286,OGT
6859,1286,HCFC1
6860,1286,WDR5
6861,1286,KANSL1
6862,1286,MCRS1
6863,1286,PHF20
6864,1286,KAT8
6865,1286,KANSL2
6866,1286,KANSL3
6867,1287,HCFC1
6868,1287,THAP11
6869,1287,ZNF143
6870,1288,MTA2
6871,1288,CHD4
6872,1288,TWIST1
6873,1288,RBBP7
6874,1288,HDAC2
6875,1289,DLGAP1
6876,1289,DLC1
6877,1289,MYO5A
6878,1290,DLGAP1
6879,1290,DLG4
6880,1290,DYNLL2
6881,1291,ANXA2
6882,1291,ABCB1
6883,1291,SRC
6884,1291,RACK1
6885,1292,MID1
6886,1292,PPP2CA
6887,1292,IGBP1
6888,1293,ABCB1
6889,1293,TFPI2
6890,1293,PPP2R3C
6891,1294,AQP4
6892,1294,TRPV4
6893,1294,ATP1B1
6894,1294,KCNJ10
6895,1294,HEPACAM
6896,1294,MLC1
6897,1294,SNTG1
6898,1295,DLD
6899,1295,DLST
6900,1295,OGDH
6901,1295,KAT2A
6902,1296,HSPA1A
6903,1296,CLTC
6904,1296,HERC1
6905,1297,CRY1
6906,1297,CLOCK
6907,1297,ARNTL
6908,1298,BIN1
6909,1298,RAB8A
6910,1298,EHBP1
6911,1299,HSP90AA1
6912,1299,PKM
6913,1299,GSK3B
6914,1300,HEXIM1
6915,1300,XRCC6
6916,1300,XRCC5
6917,1300,SFPQ
6918,1300,MATR3
6919,1300,PRKDC
6920,1300,NONO
6921,1300,PSPC1
6922,1300,RBM14
6923,1301,HGS
6924,1301,STAM
6925,1301,LITAF
6926,1302,LRP6
6927,1302,SDC1
6928,1302,ANGPTL4
6929,1303,LRP6
6930,1303,SDC2
6931,1303,ANGPTL4
6932,1304,LRP6
6933,1304,SDC4
6934,1304,ANGPTL4
6935,1305,EIF2B5
6936,1305,EIF2B4
6937,1305,EIF2B3
6938,1305,EIF2B1
6939,1305,EIF2B2
6940,1306,ERCC1
6941,1306,XPA
6942,1306,RPA1
6943,1307,PRKCI
6944,1307,PARD3B
6945,1307,PARD6A
6946,1308,DDX5
6947,1308,CTNNB1
6948,1308,HDGF
6949,1309,CDC34
6950,1309,HINT1
6951,1309,RBX1
6952,1310,RUNX1
6953,1310,EP300
6954,1310,HIPK2
6955,1311,RHOA
6956,1311,RAC1
6957,1311,VANGL2
6958,1312,MTREX
6959,1312,ZCCHC8
6960,1312,RBM7
6961,1313,OGT
6962,1313,HCFC1
6963,1313,ASXL1
6964,1314,SLC11A2
6965,1314,NEDD4L
6966,1314,NDFIP1
6967,1315,KATNA1
6968,1315,KATNB1
6969,1315,KATNAL1
6970,1315,KATNBL1
6971,1316,RBX1
6972,1316,CUL3
6973,1316,KEAP1
6974,1317,SMARCA2
6975,1317,SMARCA4
6976,1317,SUZ12
6977,1317,BRD7
6978,1317,PRMT7
6979,1318,SMARCD1
6980,1318,WDR77
6981,1318,BRD7
6982,1319,SUZ12
6983,1319,EZH2
6984,1319,BRD7
6985,1320,PRMT5
6986,1320,SMARCA2
6987,1320,SMARCA4
6988,1320,PHF10
6989,1320,SMARCE1
6990,1320,BRD7
6991,1320,PAG1
6992,1321,OOEP
6993,1321,NLRP5
6994,1321,KHDC3L
6995,1321,TLE6
6996,1322,FYN
6997,1322,PLCG1
6998,1322,KHDRBS1
6999,1323,HIRA
7000,1323,CABIN1
7001,1323,PHB
7002,1323,OGT
7003,1323,UBN1
7004,1324,PARP9
7005,1324,DTX3L
7006,1324,STAT1
7007,1325,RUNX2
7008,1325,HIVEP3
7009,1325,WWP1
7010,1326,CENPB
7011,1326,HIST1H2BB
7012,1326,CENPA
7013,1326,HIST1H4A
7014,1326,CENPC
7015,1326,SSRP1
7016,1326,CENPL
7017,1326,HJURP
7018,1326,CENPI
7019,1326,CENPT
7020,1326,CENPN
7021,1326,HIST1H2AA
7022,1326,RSF1
7023,1326,CENPH
7024,1326,SUPT16H
7025,1327,KCNA2
7026,1327,KCNA1
7027,1327,KCNAB2
7028,1328,HDAC3
7029,1328,AKT1
7030,1328,APPL1
7031,1329,ARRB1
7032,1329,ARHGEF18
7033,1329,ENAH
7034,1330,CENPA
7035,1330,HIST1H4A
7036,1330,HJURP
7037,1331,GJB2
7038,1331,PTK2
7039,1331,NANOG
7040,1332,STX6
7041,1332,CFTR
7042,1332,GOPC
7043,1333,VDAC1
7044,1333,HK1
7045,1333,ATF2
7046,1334,TP53
7047,1334,TSPY1
7048,1334,USP7
7049,1335,TSPY1
7050,1335,TSPYL5
7051,1335,USP7
7052,1336,OSBP
7053,1336,RAB11A
7054,1336,KIAA1468
7055,1337,KIAA0391
7056,1337,TRMT10C
7057,1337,HSD17B10
7058,1338,KIF11
7059,1338,MYSM1
7060,1338,KAT2B
7061,1339,RACGAP1
7062,1339,ECT2
7063,1339,KIF23
7064,1340,RAB8A
7065,1340,PCM1
7066,1340,HOOK2
7067,1341,PRKCI
7068,1341,PARD3
7069,1341,HOOK2
7070,1341,PARD6A
7071,1342,KLC3
7072,1342,HOOK2
7073,1342,LRGUK
7074,1342,RIMBP3
7075,1343,GABRD
7076,1343,GABRA1
7077,1343,GABRB2
7078,1344,AP1G2
7079,1344,AP1S1
7080,1344,AP1B1
7081,1344,AP1M1
7082,1345,CTAGE5
7083,1345,MIA3
7084,1345,PREB
7085,1346,PLK1
7086,1346,DYNLL1
7087,1346,SGO2
7088,1346,SPAG5
7089,1346,KNSTRN
7090,1347,HDAC3
7091,1347,NCOR1
7092,1347,HIST1H1D
7093,1347,NCOR2
7094,1348,ARL1
7095,1348,ARFIP2
7096,1348,ARF1
7097,1348,PKD2
7098,1349,NFE2L1
7099,1349,EGLN2
7100,1349,PPARGC1A
7101,1350,HMMR
7102,1350,CD44
7103,1350,MAPK3
7104,1350,MAPK1
7105,1351,KIT
7106,1351,IL1RL1
7107,1351,IL1RAP
7108,1352,RBX1
7109,1352,CUL3
7110,1352,KLHL7
7111,1353,PDCD6
7112,1353,CUL3
7113,1353,KLHL12
7114,1353,PEF1
7115,1354,RBX1
7116,1354,CUL3
7117,1354,KLHL9
7118,1354,KLHL13
7119,1355,RBX1
7120,1355,CUL3
7121,1355,KLHL20
7122,1356,RBX1
7123,1356,CUL3
7124,1356,KLHL24
7125,1357,EPCAM
7126,1357,CTNNB1
7127,1357,FHL2
7128,1357,LEF1
7129,1358,OGT
7130,1358,KMT2E
7131,1358,USP7
7132,1359,ZW10
7133,1359,KNTC1
7134,1359,ZWILCH
7135,1360,NDC80
7136,1360,ZWINT
7137,1360,SPC24
7138,1360,KNL1
7139,1360,MIS12
7140,1361,SPN
7141,1361,KPNB1
7142,1361,SMN1
7143,1361, SMN2
7144,1362,LRP6
7145,1362,DKK1
7146,1362,KREMEN1
7147,1363,SNAPIN
7148,1363,BLOC1S1
7149,1363,BLOC1S2
7150,1363,BORCS5
7151,1363,BORCS7
7152,1363,BORCS8
7153,1363,BORCS6
7154,1363,KXD1
7155,1364,SEPT7
7156,1364,MAPK6
7157,1364,MAPKAPK5
7158,1365,LAGE3
7159,1365,TP53RK
7160,1365,OSGEP
7161,1365,TPRKB
7162,1366,RBX1
7163,1366,PRAME
7164,1366,CUL2
7165,1366,LAGE3
7166,1366,TCEB1
7167,1366,TCEB2
7168,1366,OSGEP
7169,1367,WASL
7170,1367,DVL2
7171,1367,DIAPH1
7172,1367,MAP2K2
7173,1367,IQGAP1
7174,1367,PXN
7175,1367,MAP2K1
7176,1367,PTK2
7177,1367,LGR4
7178,1367,RSPO3
7179,1368,GPSM2
7180,1368,INSC
7181,1368,PARD3
7182,1369,RAC1
7183,1369,WASF3
7184,1369,NCKAP1
7185,1370,PABPC1
7186,1370,LARP1
7187,1370,RYDEN
7188,1371,LGR5
7189,1371,RSPO1
7190,1371,RNF43
7191,1372,SIAH2
7192,1372,ZYX
7193,1372,LATS2
7194,1373,APBB1
7195,1373,APP
7196,1373,KAT5
7197,1374,SHLD3
7198,1374,SHLD2
7199,1374,SHLD1
7200,1374,MAD2L2
7201,1375,MAP2K4
7202,1375,NBR1
7203,1375,MAP3K3
7204,1376,MAP2K3
7205,1376,AKAP13
7206,1376,PKN1
7207,1376,MAPK14
7208,1376,MAP3K20
